FID,Join_Count,TARGET_FID,Fatalities,PedFatalit,BikeFatali,MVOFatalit,MN,YR,NODEID,nodeX,nodeY,STREET1,STREET2
217,1,217,1,1,0,0,5,2015,41552,1003738.743200000000000,216463.687500000000000,28 STREET,34 AVENUE
218,1,218,1,1,0,0,5,2015,22695,992295.407099999950000,217702.458000000010000,EAST 60 STREET,MADISON AVENUE
219,1,219,1,1,0,0,5,2015,6516,946915.922400000040000,169627.516399999990000,HEBERTON AVENUE,PALMER AVENUE
220,1,220,1,1,0,0,5,2015,21225,984716.862599999990000,216465.137699999990000,11 AVENUE,WEST 42 STREET
221,1,221,1,1,0,0,5,2015,12815,985209.771700000040000,155439.562899999990000,24 AVENUE,SHORE PARKWAY
222,1,222,1,0,0,1,5,2015,44214,1008496.099100000000000,248123.469000000010000,EAST 175 STREET,JEROME AVENUE
223,1,223,1,1,0,0,5,2015,22914,995035.368499999980000,216480.239299999990000,1 AVENUE,EAST 61 STREET
224,1,224,1,1,0,0,5,2015,52366,1020195.826099999900000,240664.370100000000000,WATSON AVENUE,CROES AVENUE
225,1,225,1,0,1,0,5,2015,42503,1001640.634200000000000,233513.384100000000000,EAST 129 STREET,PARK AVENUE
226,1,226,1,1,0,0,5,2015,23927,994514.167800000050000,232291.761499999990000,AMSTERDAM AVENUE,WEST 112 STREET
227,1,227,1,0,0,1,5,2015,3416,936106.311800000020000,159210.546100000010000,SIGNS ROAD,VICTORY BOULEVARD
228,1,228,1,1,0,0,5,2015,26226,1003738.733300000000000,178063.358799999990000,EAST 51 STREET,LENOX ROAD
229,1,229,1,1,0,0,5,2015,36336,1042531.180700000000000,185340.486299999990000,125 AVENUE,SUTPHIN BOULEVARD
230,1,230,1,0,1,0,6,2015,18238,995069.836899999990000,176121.410600000000000,OCEAN AVENUE,CHURCH AVENUE
231,1,231,1,1,0,0,6,2015,57484,1031884.024100000000000,249950.492900000010000,WESTCHESTER AVENUE,COLONIAL AVENUE
232,1,232,1,0,0,1,6,2015,28762,1012327.410400000100000,173192.414200000000000,AVENUE J,ROCKAWAY PARKWAY
233,1,233,1,0,0,1,6,2015,44792,1009402.898500000000000,258886.012800000000000,MARBLE HILL AVENUE,WEST 228 STREET
234,1,234,1,0,0,1,6,2015,18961,997259.301100000040000,184031.148699999990000,ST JOHNS PLACE,ROGERS AVENUE
235,1,235,1,1,0,0,6,2015,21706,989196.587900000040000,220016.984200000010000,BROADWAY,WEST 62 STREET
236,1,236,1,1,0,0,6,2015,18984,997020.669699999970000,188326.690999999990000,PUTNAM AVENUE,BEDFORD AVENUE
237,1,237,1,0,0,1,6,2015,39708,1051908.757100000000000,191996.467100000010000,LINDEN BOULEVARD,196 STREET
238,1,238,1,1,0,0,6,2015,22760,993760.193899999950000,217188.866500000000000,EAST 61 STREET,3 AVENUE
239,1,239,1,1,0,0,6,2015,44165,1008091.493600000000000,243026.028800000000000,MORRIS AVENUE,EAST 168 STREET
240,1,240,1,1,0,0,6,2015,11259,962923.856000000030000,171635.347100000010000,BAY STREET,VICTORY BOULEVARD
241,1,241,1,0,0,1,6,2015,40507,1060282.017500000100000,188318.544700000000000,BROOKVILLE BOULEVARD,HOOK CREEK BOULEVARD
242,1,242,1,1,0,0,6,2015,19053,999538.525499999990000,181257.752000000010000,BALFOUR PLACE,EMPIRE BOULEVARD
243,1,243,1,1,0,0,6,2015,42277,1006968.779400000000000,223920.224500000010000,19 STREET,DITMARS BOULEVARD
244,1,244,1,1,0,0,6,2015,19629,995668.231400000050000,199709.016999999990000,METROPOLITAN AVENUE,DRIGGS AVENUE
245,1,245,1,1,0,0,6,2015,44625,1007190.242200000000000,253954.264499999990000,UNIVERSITY HEIGHTS BRIDGE APPR,9 AVENUE
246,1,246,1,1,0,0,6,2015,26754,1001077.984000000100000,183451.087499999990000,ALBANY AVENUE,LINCOLN PLACE
247,1,247,1,0,1,0,7,2015,14314,980975.928500000040000,184719.920000000010000,VAN DYKE STREET,DWIGHT STREET
248,1,248,1,0,0,1,7,2015,40293,1058507.208099999900000,190388.130399999990000,119 AVENUE,231 STREET
249,1,249,1,0,1,0,7,2015,18568,990023.364399999960000,188159.365200000000000,4 AVENUE,DEAN STREET
250,1,250,1,0,1,0,7,2015,41382,1001480.735900000000000,212490.650900000010000,29 STREET,QUEENS PLAZA NORTH
251,1,251,1,0,0,1,7,2015,36639,1046358.190700000000000,182669.973300000010000,159 STREET,NORTH CONDUIT AVENUE
252,1,252,1,0,1,0,7,2015,42529,1001901.098500000000000,238191.373400000010000,LENOX AVENUE,WEST 145 STREET
253,1,253,1,1,0,0,7,2015,27106,1007635.864600000000000,182049.928900000000000,SUTTER AVENUE,STRAUSS STREET
254,1,254,3,0,0,3,7,2015,59940,1049062.676800000000000,210608.243500000010000,210 STREET,64 AVENUE
255,1,255,1,0,0,1,7,2015,3432,937703.177700000000000,153892.581700000010000,RICHMOND HILL ROAD,RICHMOND AVENUE
256,1,256,1,0,0,1,7,2015,34453,1030257.498500000000000,198002.376699999990000,PARK LANE,PARK LANE SOUTH
257,1,257,1,1,0,0,7,2015,20571,985648.625800000040000,200082.369199999990000,CANAL STREET,MANHATTAN BR APPROACH
258,1,258,1,1,0,0,7,2015,28950,1015518.184500000000000,177617.568999999990000,COZINE AVENUE,PENNSYLVANIA AVENUE
259,1,259,1,0,0,1,7,2015,10068,965750.592100000010000,156613.773099999990000,CEDAR AVENUE,JACKSON AVENUE
260,1,260,1,1,0,0,7,2015,27471,1002514.382100000000000,192985.474300000000000,BROADWAY,VERNON AVENUE
261,1,261,1,1,0,0,8,2015,46548,1014243.167400000000000,212163.204300000010000,74 STREET,37 AVENUE
262,1,262,1,0,0,1,8,2015,36645,1046917.855000000000000,182382.454499999990000,SOUTH CONDUIT AVENUE,176 STREET
263,1,263,1,1,0,0,8,2015,7428,953648.287200000020000,144889.302100000000000,MILL ROAD,EBBITTS STREET
264,1,264,1,0,0,1,8,2015,3524,938905.384300000030000,158527.683300000000000,SIGNS ROAD,RICHMOND AVENUE
265,1,265,1,1,0,0,8,2015,27722,1005657.364700000000000,190643.759800000000000,BROADWAY,LINDEN STREET
266,1,266,1,0,0,1,8,2015,43795,1004928.278199999900000,245384.908200000010000,WEST 169 STREET,OGDEN AVENUE
267,1,267,1,0,0,1,8,2015,11802,977966.299000000000000,168616.015799999990000,BAY RIDGE PARKWAY,5 AVENUE
268,1,268,1,0,0,1,8,2015,4870,945022.376300000000000,140982.587499999990000,CRANFORD STREET,AMBOY ROAD
269,1,269,1,0,0,1,8,2015,38735,1050495.423299999900000,184246.161100000000000,183 STREET,140 AVENUE
270,1,270,1,1,0,0,8,2015,18274,996149.067099999990000,172510.115300000000000,DITMAS AVENUE,EAST 22 STREET
271,1,271,1,1,0,0,8,2015,21545,989278.368900000000000,218456.354100000000000,WEST 57 STREET,BROADWAY
272,1,272,1,0,0,1,8,2015,36089,1048601.562200000000000,178562.386700000000000,RAMP,ROCKAWAY BOULEVARD
273,1,273,1,0,1,0,8,2015,38281,1053181.028100000000000,160300.668600000000000,BAYPORT PLACE,AUGUSTINA AVENUE
274,1,274,1,0,1,0,8,2015,13815,980484.686299999940000,175682.238300000000000,48 STREET,3 AVENUE
275,1,275,1,1,0,0,8,2015,30551,1019041.776500000000000,197589.920199999990000,69 ROAD,78 STREET
276,1,276,1,1,0,0,8,2015,24835,1000971.055500000000000,154076.806400000000000,AVENUE Z,NOSTRAND AVENUE
277,1,277,1,1,0,0,8,2015,17492,994195.471900000000000,166937.945000000010000,AVENUE J,EAST 12 STREET
278,1,278,1,1,0,0,8,2015,15623,985813.835399999980000,190749.343599999990000,ATLANTIC AVENUE,CLINTON STREET
279,1,279,1,1,0,0,8,2015,22676,992844.795500000010000,214072.016100000010000,2 AVENUE,EAST 49 STREET
280,1,280,1,0,0,1,9,2015,23449,993537.727100000020000,222792.894000000000000,79 ST TRANSVERSE,EAST DRIVE
281,1,281,1,1,0,0,9,2015,48627,1010085.013300000000000,259829.124400000000000,WEST 231 STREET,KINGSBRIDGE AVENUE
282,1,282,1,0,1,0,9,2015,4982,946856.227700000050000,140142.316900000010000,REDGRAVE AVENUE,HYLAN BOULEVARD
283,1,283,1,0,1,0,9,2015,60801,1041654.474700000000000,251190.098399999990000,CITY IS BRIDGE,CITY ISLAND AVENUE
284,1,284,1,0,0,1,9,2015,30346,1016838.506700000000000,191478.863199999990000,JACKIE ROBINSON PARKWAY,CYPRESS HILLS STREET
285,1,285,1,1,0,0,9,2015,14125,985125.723299999950000,173999.810499999990000,9 AVENUE,42 STREET
286,1,286,1,0,0,1,9,2015,53178,1028537.488800000100000,243494.882500000010000,COMMERCE AVENUE,NEWBOLD AVENUE
287,1,287,1,0,0,1,9,2015,58228,1030056.140700000000000,261331.585300000010000,BOSTON ROAD,MAROLLA PLACE
288,1,288,1,1,0,0,9,2015,57583,1033796.064000000000000,240113.967700000010000,EAST TREMONT AVENUE,ROOSEVELT AVENUE
289,1,289,1,1,0,0,10,2015,43135,1008477.966000000000000,232471.968800000000000,EAST 138 STREET,BRUCKNER BOULEVARD
290,1,290,1,1,0,0,10,2015,53110,1027583.242100000000000,245904.926899999990000,EAST TREMONT AVENUE,LANE AVENUE
291,1,291,1,1,0,0,10,2015,16303,997341.125099999950000,149453.689300000000000,WEST END AVENUE,ORIENTAL BOULEVARD
292,1,292,1,0,0,1,10,2015,43774,1004689.400700000000000,243517.638700000010000,WOODYCREST AVENUE,WEST 166 STREET
293,1,293,1,0,0,1,10,2015,47564,1016054.574500000000000,238969.402999999990000,EDGEWATER ROAD,BRUCKNER BOULEVARD
294,1,294,1,1,0,0,10,2015,32794,1029303.766800000000000,191199.076600000000000,ATLANTIC AVENUE,108 STREET
295,1,295,1,1,0,0,10,2015,13098,989267.211099999960000,150295.026199999990000,STILLWELL AVENUE,NEPTUNE AVENUE
296,1,296,1,0,0,1,10,2015,32363,1023556.012900000000000,196374.364800000010000,WOODHAVEN BOULEVARD,UNION TURNPIKE
297,1,297,1,0,1,0,10,2015,41029,1006281.008400000000000,203865.796700000010000,48 STREET,56 ROAD
298,1,298,1,1,0,0,10,2015,37109,1041424.106400000000000,195841.744500000000000,165 STREET,ARCHER AVENUE
299,1,299,1,0,0,1,10,2015,41944,1009318.164400000000000,219836.400599999990000,23 ROAD,STEINWAY STREET
300,1,300,1,1,0,0,10,2015,3432,937703.177700000000000,153892.581700000010000,RICHMOND HILL ROAD,RICHMOND AVENUE
301,1,301,2,2,0,0,10,2015,2580,938924.422700000000000,131925.352300000000000,HAROLD AVENUE,HYLAN BOULEVARD
302,1,302,1,1,0,0,10,2015,24999,1002514.638300000000000,158247.480500000010000,KNAPP STREET,GERRITSEN AVENUE
303,1,303,1,0,0,1,10,2015,58059,1033092.482700000100000,259916.381499999990000,CO-OP CITY BOULEVARD,PEARTREE AVENUE
304,1,304,1,1,0,0,10,2015,27633,1004220.619200000000000,191604.276300000000000,KOSSUTH PLACE,PATCHEN AVENUE
305,1,305,1,1,0,0,10,2015,32492,1025245.700800000000000,192030.577900000000000,JAMAICA AVENUE,WOODHAVEN BOULEVARD
306,1,306,1,1,0,0,10,2015,55426,1030250.543200000000000,215182.643500000010000,COLLEGE POINT BOULEVARD,40 ROAD
307,1,307,3,3,0,0,10,2015,52712,1023565.720900000000000,248026.839000000010000,BOGART AVENUE,MORRIS PARK AVENUE
308,1,308,1,1,0,0,10,2015,55568,1032077.268500000000000,213774.769399999990000,MAIN STREET,BLOSSOM AVENUE
309,1,309,1,1,0,0,10,2015,10988,965888.705300000030000,163012.454499999990000,BAY STREET,HYLAN BOULEVARD
310,1,310,1,0,0,1,1,2015,52387,1020223.926400000000000,243676.168500000000000,ROSEDALE AVENUE,CROSS BRONX EXPRESSWAY SR SOUTH
311,1,311,1,1,0,0,1,2015,60291,1043226.392900000000000,226763.220399999990000,CROSS ISLAND PARKWAY SR SOUTH,ESTATES LANE
312,1,312,1,1,0,0,1,2015,37046,1040317.287800000000000,197701.196200000010000,165 STREET,HILLSIDE AVENUE
313,1,313,1,1,0,0,1,2015,21394,987770.527699999980000,212686.677700000000000,WEST 35 STREET,AVENUE OF THE AMERICAS
314,1,314,1,0,0,1,1,2015,30810,1026114.059000000000000,151275.522999999990000,BEACH CHANNEL DRIVE,BEACH 127 STREET
315,1,315,1,0,0,1,1,2015,17928,991740.919699999970000,171027.198700000010000,OCEAN PARKWAY,DITMAS AVENUE
316,1,316,1,1,0,0,1,2015,23541,995390.653199999940000,223287.358299999990000,MADISON AVENUE,EAST 84 STREET
317,1,317,1,1,0,0,1,2015,22758,993443.167000000020000,217662.645099999990000,LEXINGTON AVENUE,EAST 62 STREET
318,1,318,1,0,0,1,1,2015,47454,1014159.696700000000000,239740.225000000010000,WESTCHESTER AVENUE,SOUTHERN BOULEVARD
319,1,319,1,0,0,1,1,2015,37927,1050520.403500000000000,158020.223700000000000,FAR ROCKAWAY BOULEVARD,ROCKAWAY FREEWAY
320,1,320,1,1,0,0,1,2015,61259,1054827.071100000100000,205098.950099999990000,219 STREET,HILLSIDE AVENUE
321,1,321,1,0,1,0,1,2015,23131,998859.586600000040000,214885.039099999990000,VERNON BOULEVARD,41 AVENUE
322,1,322,1,1,0,0,1,2015,22798,994133.506799999970000,214848.897499999990000,1 AVENUE,EAST 54 STREET
323,1,323,1,1,0,0,1,2015,14181,987281.424400000020000,172954.304100000010000,40 STREET,12 AVENUE
324,1,324,1,1,0,0,1,2015,54580,1028370.333700000000000,261650.524999999990000,CRAWFORD AVENUE,BAYCHESTER AVENUE
325,1,325,1,0,0,1,2,2015,6080,942992.065399999960000,169700.734800000010000,GRANITE AVENUE,HOOKER PLACE
326,1,326,1,0,0,1,2,2015,11508,974228.537400000030000,162450.047499999990000,SHORE ROAD,3 AVENUE
327,1,327,1,1,0,0,2,2015,36454,1044545.195700000000000,182491.574700000000000,NORTH CONDUIT AVENUE,CRANSTON STREET
328,1,328,1,1,0,0,2,2015,47860,1011147.573500000100000,246935.758100000010000,WEBSTER AVENUE,CROSS BRONX EXPWY ET 2 B EB
329,1,329,1,1,0,0,2,2015,20485,984870.159499999950000,200431.167800000000000,CANAL STREET,MOTT STREET
330,1,330,1,1,0,0,2,2015,28991,1016879.992800000000000,175542.661800000000000,PENNSYLVANIA AVENUE,TWIN PINES DRIVE
331,1,331,1,0,0,1,2,2015,21098,982382.877699999950000,214158.331600000000000,WEST 30 STREET,12 AVENUE
332,1,332,1,1,0,0,2,2015,44783,1009065.445100000000000,257811.261000000000000,BROADWAY,BROADWAY BRIDGE
333,1,333,1,1,0,0,2,2015,30111,1012151.616800000000000,198929.054600000000000,METROPOLITAN AVENUE,62 STREET
334,1,334,1,1,0,0,2,2015,55504,1031825.057700000000000,214532.900700000000000,MAIN STREET,MAPLE AVENUE
335,1,335,1,1,0,0,2,2015,17478,994296.793900000050000,164282.930700000000000,CONEY ISLAND AVENUE,AVENUE M
336,1,336,1,1,0,0,2,2015,29632,1017305.343000000000000,180767.969600000010000,LINDEN BOULEVARD,ASHFORD STREET
337,1,337,1,1,0,0,2,2015,46606,1015044.274700000000000,210136.581100000010000,WOODSIDE AVENUE,76 STREET
338,1,338,1,0,0,1,3,2015,7939,954565.663999999990000,154384.522300000010000,FOUR CORNERS ROAD,NORTHENTRY ROAD
339,1,339,1,1,0,0,3,2015,46660,1014986.939200000000000,218123.306900000000000,ASTORIA BOULEVARD,ASTORIA BOULEVARD RAMP
340,1,340,1,1,0,0,3,2015,28942,1015419.172200000000000,175815.279299999990000,VANDALIA AVENUE,LOUISIANA AVENUE
341,1,341,1,1,0,0,3,2015,12782,984049.616500000000000,157422.675699999990000,21 AVENUE,CROPSEY AVENUE
342,1,342,1,1,0,0,3,2015,47384,1013847.183899999900000,237811.695400000000000,BARRETTO STREET,SOUTHERN BOULEVARD
343,1,343,2,2,0,0,3,2015,44171,1008109.879400000000000,244858.003100000000000,EAST 170 STREET,GRAND CONCOURSE
344,1,344,1,1,0,0,4,2015,49370,1010758.725800000000000,269686.899700000010000,RIVERDALE AVENUE,WEST 259 STREET
345,1,345,1,0,0,1,4,2015,15286,981801.573100000040000,199331.740800000000000,CHURCH STREET,MURRAY STREET
346,1,346,1,0,0,1,4,2015,31859,1027275.552400000000000,187158.533900000010000,94 STREET,LIBERTY AVENUE
347,1,347,1,0,0,1,4,2015,58451,1040237.793200000000000,200691.895599999990000,168 STREET,GRAND CENTRAL PARKWAY
348,1,348,1,0,1,0,4,2015,34157,1037661.873200000000000,184243.848100000000000,SUTTER AVENUE,131 STREET
349,1,349,1,1,0,0,4,2015,6267,944924.679699999980000,166881.508200000010000,DECKER AVENUE,FOREST AVENUE
350,1,350,2,0,0,2,4,2015,55307,1038442.593400000000000,209727.228200000010000,BOOTH MEMORIAL AVENUE,164 STREET
351,1,351,1,0,0,1,4,2015,58453,1040219.541900000000000,200761.012900000000000,168 STREET,GRAND CENTRAL PARKWAY SR NORTH
352,1,352,1,0,0,1,4,2015,7641,957131.830100000020000,148696.705900000000000,MASON AVENUE,MIDLAND AVENUE
353,1,353,1,1,0,0,4,2015,18976,997183.310399999960000,187255.551400000000000,BEDFORD AVENUE,FULTON STREET
354,1,354,1,1,0,0,4,2015,28841,1013603.693900000000000,176252.573100000010000,GLENWOOD ROAD,EAST 108 STREET
355,1,355,1,0,1,0,4,2015,43859,1005429.330300000000000,240006.759900000000000,GRAND CONCOURSE,EAST 158 STREET
356,1,356,1,0,0,1,4,2015,19752,997179.717900000050000,194091.836899999990000,LEE AVENUE,FLUSHING AVENUE
357,1,357,1,1,0,0,4,2015,36515,1044087.139200000000000,189408.161900000010000,BEDELL STREET,BAISLEY PARK HOUSES PED PATH
358,1,358,1,0,0,1,11,2015,25296,1006202.754000000000000,153909.752899999990000,GERRITSEN AVENUE,SEBA AVENUE
359,1,359,2,0,0,2,11,2015,9726,960401.295399999940000,156386.936300000000000,QUINTARD STREET,HYLAN BOULEVARD
360,1,360,1,1,0,0,11,2015,28911,1014932.440900000000000,178651.385899999990000,PENNSYLVANIA AVENUE,STANLEY AVENUE
361,1,361,1,1,0,0,11,2015,17615,996076.593499999960000,161202.080900000000000,EAST 16 STREET,KINGS HIGHWAY
362,1,362,1,1,0,0,11,2015,21627,987524.563599999990000,221533.864399999990000,WEST 64 STREET,WEST END AVENUE
363,1,363,1,1,0,0,11,2015,31349,1021093.324300000000000,188117.892200000000000,GRANT AVENUE,ATLANTIC AVENUE
364,1,364,1,0,0,1,11,2015,32717,1028480.192400000100000,192655.114100000010000,JAMAICA AVENUE,107 STREET
365,1,365,1,1,0,0,11,2015,31214,1020295.816000000000000,182657.102900000000000,LINDEN BOULEVARD,EUCLID AVENUE
366,1,366,1,1,0,0,11,2015,32607,1026077.815300000000000,199186.793600000000000,71 AVENUE,KESSEL STREET
367,1,367,1,1,0,0,11,2015,47494,1015609.775500000000000,237677.765199999990000,SENECA AVENUE,BRYANT AVENUE
368,1,368,1,1,0,0,11,2015,16162,989558.001200000060000,199244.339400000000000,MADISON STREET,JACKSON STREET
369,1,369,1,1,0,0,11,2015,23925,994920.864100000010000,231167.745700000000000,COLUMBUS AVENUE,WEST 109 STREET
370,1,370,1,1,0,0,11,2015,29150,1010331.069200000000000,186308.545400000000000,SACKMAN STREET,FULTON STREET
371,1,371,1,1,0,0,11,2015,18409,998268.931600000010000,172772.454399999990000,AVENUE D,EAST 29 STREET
372,1,372,1,1,0,0,11,2015,34076,1036806.599300000000000,182096.411800000000000,SOUTH CONDUIT AVENUE,130 STREET
373,1,373,1,1,0,0,11,2015,12822,985500.102500000040000,155903.216799999990000,CROPSEY AVENUE,BAY 35 STREET
374,1,374,1,1,0,0,11,2015,55419,1030328.882900000000000,214868.418700000010000,COLLEGE POINT BOULEVARD,41 AVENUE
375,1,375,1,1,0,0,11,2015,55507,1031493.588600000000000,215553.043400000000000,MAIN STREET,41 AVENUE
376,1,376,1,1,0,0,11,2015,18235,995865.924600000030000,175182.104700000000000,FLATBUSH AVENUE,ALBEMARLE ROAD
377,1,377,1,1,0,0,11,2015,10863,964296.963100000050000,162731.923299999990000,VIRGINIA AVENUE,TOMPKINS AVENUE
378,1,378,1,1,0,0,11,2015,17644,996480.828199999990000,166379.084600000000000,OCEAN AVENUE,AVENUE K
379,1,379,1,1,0,0,11,2015,40691,1001776.319300000000000,207326.954200000010000,STARR AVENUE,VAN DAM STREET
380,1,380,1,1,0,0,11,2015,12835,985473.747500000060000,157957.215300000010000,BAY PARKWAY,BENSON AVENUE
381,1,381,1,0,0,1,1,2014,29630,1016919.920500000000000,188993.628600000000000,HIGHLAND PARK GREENWAY,FORCE TUBE AVENUE
382,1,382,1,1,0,0,1,2014,13784,980154.883500000000000,170246.045400000000000,65 STREET,7 AVENUE
383,1,383,1,1,0,0,1,2014,10213,967085.120299999950000,156535.896000000010000,LILY POND AVENUE,FR CAPODANNO BOULEVARD
384,1,384,1,1,0,0,1,2014,48533,1019887.257100000000000,245219.662500000010000,EAST TREMONT AVENUE,VAN NEST AVENUE
385,1,385,1,1,0,0,1,2014,27334,1000194.442800000000000,195422.834600000000000,GRAHAM AVENUE,VARET STREET
386,1,386,1,1,0,0,1,2014,23377,991804.322099999990000,229256.456899999990000,WEST END AVENUE,WEST 97 STREET
387,1,387,1,1,0,0,1,2014,49020,1016985.822600000000000,250197.375600000000000,EAST 187 STREET,SOUTHERN BOULEVARD
388,1,388,1,0,0,1,1,2014,9514,957845.057099999980000,173200.159900000000000,CASSIDY PLACE,LAFAYETTE AVENUE
389,1,389,1,1,0,0,1,2014,37136,1041386.183300000000000,198879.369700000010000,HIGHLAND AVENUE,169 STREET
390,1,390,1,1,0,0,1,2014,48836,1013073.399700000000000,254151.809700000010000,GRAND CONCOURSE,EAST 192 STREET
391,1,391,2,2,0,0,1,2014,23415,992062.579499999990000,228790.975500000000000,BROADWAY,WEST 96 STREET
392,1,392,1,0,0,1,1,2014,18971,997290.039200000000000,186556.638700000010000,ATLANTIC AVENUE,BEDFORD AVENUE
393,1,393,1,0,0,1,1,2014,7208,950973.870299999950000,149084.329800000010000,RICHMOND ROAD,NEW DORP LANE
394,1,394,1,0,1,0,1,2014,24276,999342.371099999990000,233575.103100000010000,WEST 125 STREET,LENOX AVENUE
395,1,395,1,1,0,0,1,2014,45436,1013451.899300000000000,203918.670300000000000,GRAND AVENUE,69 PLACE
396,1,396,1,0,0,1,1,2014,28716,1011240.198000000000000,176192.778599999990000,EAST 101 STREET,FOSTER AVENUE
397,1,397,1,1,0,0,1,2014,29830,1019873.303700000000000,187658.565700000010000,ATLANTIC AVENUE,CRESCENT STREET
398,1,398,1,1,0,0,2,2014,42547,1002380.035900000000000,232820.164699999990000,3 AVE-E 128 STREET PED OVPS,3 AVENUE BRIDGE APPROACH
399,1,399,1,1,0,0,2,2014,26700,1000217.064200000000000,182188.448700000010000,CARROLL STREET,KINGSTON AVENUE
400,1,400,1,1,0,0,2,2014,29233,1011024.575000000000000,185396.460599999990000,EAST NEW YORK AVENUE,VAN SINDEREN AVENUE
401,1,401,1,0,0,1,2,2014,52379,1020480.392400000000000,242091.358700000010000,WESTCHESTER AVENUE,ROSEDALE AVENUE
402,1,402,1,1,0,0,2,2014,46538,1014332.862100000000000,211390.965100000000000,74 STREET,ROOSEVELT AVENUE
403,1,403,1,0,1,0,2,2014,18774,994760.966200000020000,183084.710300000010000,WASHINGTON AVENUE,CLASSON AVENUE
404,1,404,1,1,0,0,2,2014,19952,999799.699499999990000,198551.660399999990000,GRAHAM AVENUE,GRAND STREET
405,1,405,1,1,0,0,2,2014,34701,1033663.951700000000000,195048.505000000000000,JAMAICA AVENUE,131 STREET
406,1,406,1,1,0,0,3,2014,19811,997608.148799999970000,199860.699700000000000,BROOKLYN QUEENS EXPRESSWAY,UNION AVENUE
407,1,407,1,1,0,0,3,2014,16918,996820.837399999960000,156064.604300000010000,GRAVESEND NECK ROAD,EAST 16 STREET
408,1,408,1,1,0,0,3,2014,30151,1013406.702500000000000,193808.996300000000000,60 LANE,75 AVENUE
409,1,409,1,0,0,1,3,2014,48888,1014368.636300000000000,252128.897399999990000,EAST 188 STREET,3 AVENUE
410,1,410,1,0,0,1,3,2014,42436,1000681.695500000000000,232834.208900000000000,MADISON AVENUE,EAST 125 STREET
411,1,411,1,1,0,0,3,2014,55464,1030806.723099999900000,219035.076700000010000,LINDEN PLACE,32 AVENUE
412,1,412,1,0,0,1,3,2014,22142,996764.925399999950000,206601.171500000000000,MANHATTAN AVENUE,GREEN STREET
413,1,413,1,1,0,0,3,2014,41460,1002330.789900000000000,212885.318700000000000,NORTHERN BOULEVARD,40 ROAD
414,1,414,1,1,0,0,3,2014,20725,986820.542699999990000,205191.190700000010000,EAST 8 STREET,COOPER SQUARE
415,1,415,1,1,0,0,3,2014,44902,1008693.930100000000000,261278.937800000010000,NETHERLAND AVENUE,WEST 232 STREET
