FID,YR,NODEID,Lon,Lat,Injuries_COUNT,PedInjurie_COUNT,BikeInjuri_COUNT,MVOInjurie_COUNT,Injuries,PedInjurie,BikeInjuri,MVOInjurie
12373,2016,27867,-73.91545028,40.69026392,1,0,1,0,1,0,1,0
12374,2016,22545,-73.97350835,40.74378203,10,3,1,6,1,1,1,1
12375,2016,31684,-73.85066008,40.67989161,2,1,1,0,1,1,1,0
12376,2016,54476,-73.84774328,40.89610905,2,0,0,2,1,0,0,1
12377,2016,8237,-74.09586193,40.59595089,1,0,0,1,1,0,0,1
12378,2016,62816,-73.71102686,40.73675101,1,1,0,0,1,1,0,0
12379,2016,17910,-73.97665657,40.65691181,2,0,0,2,1,0,0,1
12380,2016,41325,-73.94140646,40.75345885,1,0,1,0,1,0,1,0
12381,2016,95571,-74.01618575,40.70672815,9,1,0,8,1,1,0,1
12382,2016,6987,-74.13666513,40.64022468,1,0,0,1,1,0,0,1
12383,2016,46619,-73.88778327,40.74722893,1,0,1,0,1,0,1,0
12384,2016,28915,-73.89062134,40.65857649,31,1,0,30,1,1,0,1
12385,2016,42916,-73.92383712,40.80780932,1,0,0,1,1,0,0,1
12386,2016,11940,-74.03499884,40.63542624,1,0,0,1,1,0,0,1
12387,2016,18379,-73.95137846,40.65071574,1,1,0,0,1,1,0,0
12388,2016,14182,-73.98803984,40.63894682,3,2,1,0,1,1,1,0
12389,2016,13416,-73.99837308,40.61483178,4,2,0,2,1,1,0,1
12390,2016,22378,-73.94650364,40.7207891,1,0,1,0,1,0,1,0
12391,2016,37075,-73.79332794,40.68887533,1,0,0,1,1,0,0,1
12392,2016,50727,-73.86829205,40.76181372,1,0,0,1,1,0,0,1
12393,2016,2973,-74.17478064,40.55402401,1,0,1,0,1,0,1,0
12394,2016,16276,-73.95606554,40.57774464,1,0,0,1,1,0,0,1
12395,2016,47284,-73.90061141,40.82210881,13,4,0,9,1,1,0,1
12396,2016,21457,-73.98645825,40.75671007,1,0,1,0,1,0,1,0
12397,2016,18410,-73.94841343,40.63998746,1,0,0,1,1,0,0,1
12398,2016,27753,-73.92238312,40.70110237,3,0,2,1,1,0,1,1
12399,2016,30017,-73.90143866,40.70832313,1,1,0,0,1,1,0,0
12400,2016,34042,-73.81581687,40.68645229,1,0,0,1,1,0,0,1
12401,2016,20903,-73.98637452,40.73037966,6,3,1,2,1,1,1,1
12402,2016,58283,-73.83033698,40.88496949,1,0,0,1,1,0,0,1
12403,2016,19829,-73.94891392,40.69390487,2,1,0,1,1,1,0,1
12404,2016,19599,-73.96074801,40.70940901,10,0,1,9,1,0,1,1
12405,2016,6625,-74.13130985,40.62632834,4,2,0,2,1,1,0,1
12406,2016,37741,-73.76877991,40.70823617,1,0,0,1,1,0,0,1
12407,2016,29910,-73.9059957,40.70679859,1,0,0,1,1,0,0,1
12408,2016,60222,-73.79058299,40.78819291,1,0,0,1,1,0,0,1
12409,2016,55034,-73.81364204,40.71589299,1,0,0,1,1,0,0,1
12410,2016,18405,-73.94704472,40.63632907,1,0,0,1,1,0,0,1
12411,2016,41567,-73.9313176,40.76912321,1,1,0,0,1,1,0,0
12412,2016,9083,-74.09766806,40.618782,1,0,0,1,1,0,0,1
12413,2016,40819,-73.93119567,40.73699645,1,0,0,1,1,0,0,1
12414,2016,27774,-73.92253948,40.708059,1,0,0,1,1,0,0,1
12415,2016,48224,-73.88565994,40.84271041,11,4,2,5,1,1,1,1
12416,2016,18321,-73.95638852,40.65587457,2,0,0,2,1,0,0,1
12417,2016,44063,-73.91472228,40.82873021,1,0,1,0,1,0,1,0
12418,2016,19958,-73.94449971,40.71522767,1,1,0,0,1,1,0,0
12419,2016,42438,-73.93952373,40.80437917,4,2,1,1,1,1,1,1
12420,2016,48581,-73.90369122,40.85870909,3,2,1,0,1,1,1,0
12421,2016,13682,-73.98366721,40.61518538,2,0,0,2,1,0,0,1
12422,2016,43226,-73.90909434,40.80219957,3,0,0,3,1,0,0,1
12423,2016,18193,-73.96372233,40.65985519,1,0,1,0,1,0,1,0
12424,2016,52639,-73.86023345,40.84896025,1,0,0,1,1,0,0,1
12425,2016,40882,-73.92781096,40.74027763,1,0,0,1,1,0,0,1
12426,2016,51962,-73.86521736,40.81452856,2,1,0,1,1,1,0,1
12427,2016,7942,-74.10533645,40.59054545,1,0,0,1,1,0,0,1
12428,2016,41430,-73.93709254,40.76736039,6,2,0,4,1,1,0,1
12429,2016,35394,-73.79615352,40.59284742,1,1,0,0,1,1,0,0
12430,2016,20325,-74.00794009,40.74029708,2,0,0,2,1,0,0,1
12431,2016,49826,-73.8675573,40.7416777,3,2,1,0,1,1,1,0
12432,2016,34472,-73.83373928,40.71310731,3,0,0,3,1,0,0,1
12433,2016,47914,-73.89721065,40.82605905,5,1,0,4,1,1,0,1
12434,2016,13867,-74.010823,40.64815378,2,2,0,0,1,1,0,0
12435,2016,26578,-73.91412179,40.65094568,4,0,0,4,1,0,0,1
12436,2016,28729,-73.90302754,40.65864067,3,0,0,3,1,0,0,1
12437,2016,16703,-73.96463908,40.59332315,1,0,0,1,1,0,0,1
12438,2016,16919,-73.95411036,40.59692074,1,1,0,0,1,1,0,0
12439,2016,26812,-73.93315347,40.67674512,5,1,1,3,1,1,1,1
12440,2016,10544,-74.08351207,40.62497319,2,1,0,1,1,1,0,1
12441,2016,47581,-73.88168691,40.82297876,1,0,1,0,1,0,1,0
12442,2016,27475,-73.93522264,40.69698654,9,4,2,3,1,1,1,1
12443,2016,45117,-73.90625223,40.7245201,2,1,0,1,1,1,0,1
12444,2016,42988,-73.92011935,40.81289384,3,2,1,0,1,1,1,0
12445,2016,42375,-73.91238266,40.77731004,6,3,0,3,1,1,0,1
12446,2016,33412,-73.81918094,40.6112774,2,0,0,2,1,0,0,1
12447,2016,13201,-74.01245837,40.62236204,6,0,0,6,1,0,0,1
12448,2016,20823,-73.98901559,40.73656015,2,0,1,1,1,0,1,1
12449,2016,15679,-73.99445672,40.70228848,2,2,0,0,1,1,0,0
12450,2016,33787,-73.82478333,40.6674136,3,0,0,3,1,0,0,1
12451,2016,53447,-73.86459369,40.86129356,1,0,0,1,1,0,0,1
12452,2016,16803,-73.95899774,40.59178408,4,1,1,2,1,1,1,1
12453,2016,40089,-73.74457624,40.70628302,1,0,0,1,1,0,0,1
12454,2016,59084,-73.76360774,40.71928214,4,4,0,0,1,1,0,0
12455,2016,20736,-73.99311953,40.73669105,1,0,0,1,1,0,0,1
12456,2016,33770,-73.82862735,40.68565485,3,3,0,0,1,1,0,0
12457,2016,18963,-73.95293648,40.67357148,2,1,0,1,1,1,0,1
12458,2016,15860,-73.98974834,40.70046725,1,0,0,1,1,0,0,1
12459,2016,94190,-73.95842523,40.71019218,1,1,0,0,1,1,0,0
12460,2016,47902,-73.9006901,40.8483101,2,1,0,1,1,1,0,1
12461,2016,35346,-73.79944452,40.70958718,1,0,1,0,1,0,1,0
12462,2016,54021,-73.84014802,40.87778843,2,1,0,1,1,1,0,1
12463,2016,15849,-73.98876441,40.696198,7,1,0,6,1,1,0,1
12464,2016,35341,-73.801077,40.70820173,6,0,0,6,1,0,0,1
12465,2016,52657,-73.85867194,40.82642408,1,0,0,1,1,0,0,1
12466,2016,26944,-73.92526529,40.67907321,2,0,1,1,1,0,1,1
12467,2016,21393,-73.9877791,40.75066071,2,0,2,0,1,0,1,0
12468,2016,14215,-73.98292167,40.6404162,1,0,1,0,1,0,1,0
12469,2016,15377,-74.00541948,40.71523606,4,1,0,3,1,1,0,1
12470,2016,39754,-73.75692908,40.70924067,5,0,0,5,1,0,0,1
12471,2016,42721,-73.92954503,40.8077041,2,0,0,2,1,0,0,1
12472,2016,32942,-73.82606462,40.58301321,5,0,1,4,1,0,1,1
12473,2016,19091,-73.94447528,40.68617147,3,3,0,0,1,1,0,0
12474,2016,29487,-73.88668866,40.66585073,4,0,0,4,1,0,0,1
12475,2016,13356,-74.00091117,40.61238796,1,1,0,0,1,1,0,0
12476,2016,21259,-73.99630301,40.75338854,8,4,1,3,1,1,1,1
12477,2016,34159,-73.80978185,40.67510812,5,1,0,4,1,1,0,1
12478,2016,17172,-73.94543178,40.59876122,1,0,0,1,1,0,0,1
12479,2016,12988,-73.98656942,40.59852397,1,1,0,0,1,1,0,0
12480,2016,47622,-73.88033053,40.82130151,3,1,1,1,1,1,1,1
12481,2016,26808,-73.93599605,40.67612018,3,0,0,3,1,0,0,1
12482,2016,13446,-74.00031369,40.62714458,2,0,0,2,1,0,0,1
12483,2016,29796,-73.87371848,40.67251053,1,1,0,0,1,1,0,0
12484,2016,37228,-73.78804031,40.70757148,1,1,0,0,1,1,0,0
12485,2016,16797,-73.96067984,40.59159758,3,1,1,1,1,1,1,1
12486,2016,34722,-73.82106188,40.71018213,2,0,0,2,1,0,0,1
12487,2016,29106,-73.90517303,40.6631055,3,1,0,2,1,1,0,1
12488,2016,37926,-73.76209424,40.60056727,5,1,0,4,1,1,0,1
12489,2016,18180,-73.96176096,40.65407072,3,1,0,2,1,1,0,1
12490,2016,59571,-73.77766748,40.75814834,1,0,0,1,1,0,0,1
12491,2016,28613,-73.90470193,40.64359066,2,0,0,2,1,0,0,1
12492,2016,29284,-73.89801999,40.66895744,1,0,0,1,1,0,0,1
12493,2016,42503,-73.93718012,40.807599,4,0,0,4,1,0,0,1
12494,2016,49896,-73.86636351,40.74280109,2,0,1,1,1,0,1,1
12495,2016,29938,-73.90607769,40.71290296,3,3,0,0,1,1,0,0
12496,2016,30159,-73.89627076,40.70065261,2,1,0,1,1,1,0,1
12497,2016,26849,-73.92905189,40.66095018,13,6,0,7,1,1,0,1
12498,2016,14519,-74.00352488,40.67978993,1,0,0,1,1,0,0,1
12499,2016,45815,-73.88263342,40.74278698,1,0,1,0,1,0,1,0
12500,2016,23185,-73.94531701,40.74691641,1,0,0,1,1,0,0,1
12501,2016,48710,-73.90240535,40.87802172,2,1,0,1,1,1,0,1
12502,2016,46952,-73.87333628,40.76312571,6,0,0,6,1,0,0,1
12503,2016,44695,-73.91101447,40.86060126,2,0,1,1,1,0,1,1
12504,2016,16731,-73.96173197,40.60535797,1,1,0,0,1,1,0,0
12505,2016,52573,-73.86137655,40.83349072,1,0,0,1,1,0,0,1
12506,2016,15209,-74.01116558,40.70178149,1,0,0,1,1,0,0,1
12507,2016,27157,-73.91550034,40.68576152,4,1,0,3,1,1,0,1
12508,2016,22937,-73.95786679,40.76948405,4,2,1,1,1,1,1,1
12509,2016,52833,-73.8516846,40.83420105,2,1,1,0,1,1,1,0
12510,2016,24002,-73.96010569,40.80812009,1,0,0,1,1,0,0,1
12511,2016,35326,-73.79991982,40.70247355,2,1,0,1,1,1,0,1
12512,2016,27159,-73.91464247,40.68750704,1,0,0,1,1,0,0,1
12513,2016,5104,-74.13264384,40.56350333,1,0,1,0,1,0,1,0
12514,2016,20601,-73.99584353,40.72652664,3,0,0,3,1,0,0,1
12515,2016,17760,-73.94696849,40.62188567,3,0,0,3,1,0,0,1
12516,2016,25437,-73.94175681,40.63201663,1,1,0,0,1,1,0,0
12517,2016,34465,-73.83262562,40.71033302,1,1,0,0,1,1,0,0
12518,2016,46937,-73.87132396,40.75703634,5,0,0,5,1,0,0,1
12519,2016,18515,-73.94541269,40.66043709,3,0,0,3,1,0,0,1
12520,2016,38369,-73.75557523,40.65732702,1,0,0,1,1,0,0,1
12521,2016,20518,-74.00063239,40.72728661,2,1,0,1,1,1,0,1
12522,2016,21456,-73.98640437,40.75580803,1,1,0,0,1,1,0,0
12523,2016,27283,-73.90828049,40.67908842,4,1,0,3,1,1,0,1
12524,2016,18492,-73.94647882,40.64910075,9,0,0,9,1,0,0,1
12525,2016,46646,-73.88825673,40.76102178,2,0,0,2,1,0,0,1
12526,2016,6599,-74.13231503,40.62104289,1,0,0,1,1,0,0,1
12527,2016,39317,-73.73756081,40.66524837,4,0,0,4,1,0,0,1
12528,2016,34398,-73.83389127,40.69239553,2,0,0,2,1,0,0,1
12529,2016,29138,-73.90612598,40.67608235,3,1,0,2,1,1,0,1
12530,2016,34540,-73.83029511,40.70988909,1,0,0,1,1,0,0,1
12531,2016,48354,-73.87917067,40.82858218,3,2,1,0,1,1,1,0
12532,2016,56461,-73.81626875,40.78647623,1,0,0,1,1,0,0,1
12533,2016,17632,-73.95718402,40.61832565,2,1,0,1,1,1,0,1
12534,2016,10547,-74.0826292,40.62442223,1,1,0,0,1,1,0,0
12535,2016,61270,-73.74500808,40.73290956,2,0,0,2,1,0,0,1
12536,2016,46126,-73.87202317,40.73396641,4,0,0,4,1,0,0,1
12537,2016,13154,-73.98123714,40.6008367,4,1,0,3,1,1,0,1
12538,2016,41454,-73.93439987,40.74603456,19,0,2,17,1,0,1,1
12539,2016,53140,-73.84430847,40.85119046,7,1,0,6,1,1,0,1
12540,2016,50275,-73.84802171,40.722805,8,0,0,8,1,0,0,1
12541,2016,25416,-73.94072019,40.62501498,1,0,0,1,1,0,0,1
12542,2016,21359,-73.99076074,40.76099376,1,1,0,0,1,1,0,0
12543,2016,46761,-73.87845779,40.74821481,2,1,1,0,1,1,1,0
12544,2016,19033,-73.95015504,40.68326897,5,1,1,3,1,1,1,1
12545,2016,60463,-73.77559885,40.77932337,2,1,0,1,1,1,0,1
12546,2016,40098,-73.74180407,40.70576818,2,0,0,2,1,0,0,1
12547,2016,14023,-74.00301401,40.65892373,2,0,1,1,1,0,1,1
12548,2016,51688,-73.84593968,40.78168546,2,0,0,2,1,0,0,1
12549,2016,29391,-73.89373233,40.68085389,2,0,0,2,1,0,0,1
12550,2016,14044,-73.9990905,40.63741533,4,0,0,4,1,0,0,1
12551,2016,28046,-73.90768732,40.70281037,5,1,0,4,1,1,0,1
12552,2016,14783,-73.99647229,40.67743866,1,0,1,0,1,0,1,0
12553,2016,26509,-73.91757589,40.65431417,17,1,0,16,1,1,0,1
12554,2016,23785,-73.94659059,40.78069197,2,0,1,1,1,0,1,1
12555,2016,36905,-73.76561056,40.67125841,1,0,0,1,1,0,0,1
12556,2016,50900,-73.86250538,40.75609914,2,0,1,1,1,0,1,1
12557,2016,13384,-74.00193011,40.62903277,1,0,0,1,1,0,0,1
12558,2016,27829,-73.91932287,40.70183145,2,1,0,1,1,1,0,1
12559,2016,40400,-73.72697908,40.69703572,4,0,1,3,1,0,1,1
12560,2016,27976,-73.91139634,40.70500155,1,0,0,1,1,0,0,1
12561,2016,6739,-74.12687085,40.61276831,1,1,0,0,1,1,0,0
12562,2016,7844,-74.11127707,40.58179073,1,0,0,1,1,0,0,1
12563,2016,15025,-73.9837114,40.68088023,2,0,2,0,1,0,1,0
12564,2016,33768,-73.82945998,40.68540039,3,0,0,3,1,0,0,1
12565,2016,24239,-73.94698043,40.81837993,3,0,0,3,1,0,0,1
12566,2016,46568,-73.89069075,40.75874353,2,0,0,2,1,0,0,1
12567,2016,47240,-73.90674698,40.82358109,4,1,0,3,1,1,0,1
12568,2016,9346,-74.11580186,40.64163896,1,0,0,1,1,0,0,1
12569,2016,58258,-73.83129737,40.88919231,1,1,0,0,1,1,0,0
12570,2016,57396,-73.82779399,40.82844961,1,0,0,1,1,0,0,1
12571,2016,55262,-73.80459632,40.72220221,1,0,1,0,1,0,1,0
12572,2016,26729,-73.94120864,40.67993835,3,0,0,3,1,0,0,1
12573,2016,55759,-73.81594174,40.75269053,1,0,0,1,1,0,0,1
12574,2016,46010,-73.87791832,40.73939496,7,1,1,5,1,1,1,1
12575,2016,36637,-73.77621748,40.66686556,1,0,0,1,1,0,0,1
12576,2016,11934,-74.03678438,40.63435175,1,0,1,0,1,0,1,0
12577,2016,21423,-73.98803275,40.7647372,2,1,1,0,1,1,1,0
12578,2016,18211,-73.95937695,40.64147156,5,0,1,4,1,0,1,1
12579,2016,2614,-74.16335692,40.53865683,2,0,0,2,1,0,0,1
12580,2016,17007,-73.95355184,40.59914645,4,3,0,1,1,1,0,1
12581,2016,48960,-73.88834483,40.85859982,1,1,0,0,1,1,0,0
12582,2016,55282,-73.80413776,40.73046592,1,0,0,1,1,0,0,1
12583,2016,56472,-73.81612547,40.78826829,2,2,0,0,1,1,0,0
12584,2016,29315,-73.89747545,40.67816325,11,0,0,11,1,0,0,1
12585,2016,17804,-73.944676,40.61616511,3,2,0,1,1,1,0,1
12586,2016,27833,-73.91923038,40.70431132,2,2,0,0,1,1,0,0
12587,2016,38119,-73.74540476,40.60195507,6,2,0,4,1,1,0,1
12588,2016,41125,-73.91761201,40.73909629,2,0,0,2,1,0,0,1
12589,2016,49095,-73.88289109,40.8788269,1,1,0,0,1,1,0,0
12590,2016,26009,-73.90735139,40.63083035,5,1,0,4,1,1,0,1
12591,2016,54195,-73.86029798,40.89024354,1,1,0,0,1,1,0,0
12592,2016,13287,-74.0048548,40.60859408,6,4,0,2,1,1,0,1
12593,2016,32114,-73.83551869,40.6872471,1,1,0,0,1,1,0,0
12594,2016,32091,-73.83779738,40.68167059,3,2,0,1,1,1,0,1
12595,2016,46552,-73.89026244,40.75120018,1,0,0,1,1,0,0,1
12596,2016,47931,-73.89902042,40.83200125,4,0,0,4,1,0,0,1
12597,2016,24291,-73.94321014,40.81597597,2,2,0,0,1,1,0,0
12598,2016,18944,-73.9509741,40.66390487,10,3,1,6,1,1,1,1
12599,2016,54588,-73.84017617,40.8886868,3,0,0,3,1,0,0,1
12600,2016,52272,-73.84595551,40.82367098,2,0,1,1,1,0,1,1
12601,2016,25001,-73.93355117,40.60268728,1,0,0,1,1,0,0,1
12602,2016,70723,-73.8170322,40.58670243,4,0,0,4,1,0,0,1
12603,2016,61681,-73.76078397,40.76297432,1,0,0,1,1,0,0,1
12604,2016,16985,-73.95053877,40.58838352,2,1,1,0,1,1,1,0
12605,2016,43907,-73.92281874,40.84275116,1,0,0,1,1,0,0,1
12606,2016,52224,-73.85108018,40.81861784,1,0,0,1,1,0,0,1
12607,2016,13311,-74.00505786,40.62258318,1,1,0,0,1,1,0,0
12608,2016,55643,-73.8220736,40.76162495,8,4,1,3,1,1,1,1
12609,2016,23584,-73.95586934,40.77623623,1,1,0,0,1,1,0,0
12610,2016,48350,-73.8795012,40.82590471,3,1,0,2,1,1,0,1
12611,2016,22612,-73.97301487,40.76427888,2,1,0,1,1,1,0,1
12612,2016,25630,-73.9310245,40.63032912,3,0,0,3,1,0,0,1
12613,2016,45902,-73.88146691,40.73991921,1,1,0,0,1,1,0,0
12614,2016,24846,-73.94148,40.59830439,2,2,0,0,1,1,0,0
12615,2016,19063,-73.9445441,40.67400518,1,0,0,1,1,0,0,1
12616,2016,28923,-73.88850753,40.63744657,1,0,0,1,1,0,0,1
12617,2016,55650,-73.82372658,40.76582551,3,1,0,2,1,1,0,1
12618,2016,39694,-73.75631713,40.68821771,1,0,0,1,1,0,0,1
12619,2016,55798,-73.81529436,40.76344897,4,0,0,4,1,0,0,1
12620,2016,59733,-73.77394242,40.76969275,1,0,0,1,1,0,0,1
12621,2016,20210,-74.00565492,40.72005699,1,0,0,1,1,0,0,1
12622,2016,19543,-73.95984345,40.69253046,1,1,0,0,1,1,0,0
12623,2016,32502,-73.85277239,40.69755711,5,1,1,3,1,1,1,1
12624,2016,48336,-73.88288269,40.84907405,2,0,0,2,1,0,0,1
12625,2016,62196,-73.73329993,40.74429373,2,0,0,2,1,0,0,1
12626,2016,32632,-73.84343536,40.69115218,1,0,0,1,1,0,0,1
12627,2016,12119,-74.02195278,40.63745224,3,2,0,1,1,1,0,1
12628,2016,36174,-73.79803232,40.67468981,1,0,0,1,1,0,0,1
12629,2016,18627,-73.97234658,40.67744733,1,1,0,0,1,1,0,0
12630,2016,851,-74.19713591,40.51912603,6,2,0,4,1,1,0,1
12631,2016,26081,-73.93704133,40.6416588,1,0,0,1,1,0,0,1
12632,2016,55769,-73.81563367,40.75563024,4,2,1,1,1,1,1,1
12633,2016,32810,-73.83804763,40.7006992,1,0,1,0,1,0,1,0
12634,2016,26140,-73.93323427,40.64189461,1,1,0,0,1,1,0,0
12635,2016,52944,-73.84831391,40.83378071,2,0,1,1,1,0,1,1
12636,2016,34457,-73.8348762,40.71072319,2,1,0,1,1,1,0,1
12637,2016,43770,-73.92785887,40.83562061,1,1,0,0,1,1,0,0
12638,2016,26790,-73.93446775,40.66257521,5,2,0,3,1,1,0,1
12639,2016,34006,-73.81436238,40.67650961,2,0,0,2,1,0,0,1
12640,2016,12892,-73.9904208,40.59710383,1,0,0,1,1,0,0,1
12641,2016,13939,-74.00507351,40.65014666,2,1,1,0,1,1,1,0
12642,2016,20688,-73.99164949,40.72240247,5,1,0,4,1,1,0,1
12643,2016,18855,-73.95829217,40.67983113,4,0,0,4,1,0,0,1
12644,2016,20338,-74.00697078,40.74162713,1,1,0,0,1,1,0,0
12645,2016,13631,-73.98842042,40.62087169,3,3,0,0,1,1,0,0
12646,2016,5828,-74.15823139,40.61151854,1,0,0,1,1,0,0,1
12647,2016,27373,-73.94171302,40.71400706,1,1,0,0,1,1,0,0
12648,2016,17369,-73.97092126,40.62656999,14,4,2,8,1,1,1,1
12649,2016,15316,-74.00745217,40.70605109,1,1,0,0,1,1,0,0
12650,2016,59470,-73.78338071,40.7577539,8,4,0,4,1,1,0,1
12651,2016,53325,-73.83465825,40.85190871,2,0,0,2,1,0,0,1
12652,2016,53565,-73.86213004,40.87601098,6,3,0,3,1,1,0,1
12653,2016,49863,-73.86457458,40.73093166,3,2,0,1,1,1,0,1
12654,2016,25679,-73.92736928,40.62356136,6,0,0,6,1,0,0,1
12655,2016,54902,-73.8224304,40.72800026,1,0,0,1,1,0,0,1
12656,2016,29499,-73.88786894,40.67046133,3,0,0,3,1,0,0,1
12657,2016,17206,-73.9763717,40.61176868,1,1,0,0,1,1,0,0
12658,2016,29759,-73.87661596,40.68239101,4,3,0,1,1,1,0,1
12659,2016,49453,-73.89796672,40.88403367,3,2,1,0,1,1,1,0
12660,2016,60459,-73.77553732,40.7770256,1,0,0,1,1,0,0,1
12661,2016,46481,-73.89619216,40.75255969,2,0,2,0,1,0,1,0
12662,2016,61489,-73.73708484,40.73341741,2,0,0,2,1,0,0,1
12663,2016,55443,-73.83195807,40.7629535,10,4,0,6,1,1,0,1
12664,2016,41758,-73.91483728,40.74345476,3,0,1,2,1,0,1,1
12665,2016,51495,-73.8374205,40.76565487,1,0,0,1,1,0,0,1
12666,2016,44309,-73.90764757,40.85085959,3,1,0,2,1,1,0,1
12667,2016,31515,-73.85920446,40.67806307,2,0,1,1,1,0,1,1
12668,2016,16472,-73.97217743,40.60419471,4,4,0,0,1,1,0,0
12669,2016,52870,-73.85179887,40.84264763,1,1,0,0,1,1,0,0
12670,2016,55067,-73.81491647,40.73203762,1,1,0,0,1,1,0,0
12671,2016,14157,-73.99121277,40.64268589,1,0,0,1,1,0,0,1
12672,2016,33898,-73.82042914,40.66568747,2,0,0,2,1,0,0,1
12673,2016,18000,-73.96986869,40.63419467,1,1,0,0,1,1,0,0
12674,2016,21677,-73.9844522,40.78319173,1,0,0,1,1,0,0,1
12675,2016,27312,-73.94280765,40.69235779,1,1,0,0,1,1,0,0
12676,2016,29007,-73.88251136,40.65621351,2,0,0,2,1,0,0,1
12677,2016,64060,-73.89365956,40.87085832,1,0,0,1,1,0,0,1
12678,2016,23122,-73.94880704,40.75221834,6,0,0,6,1,0,0,1
12679,2016,48219,-73.88792005,40.8438298,2,0,0,2,1,0,0,1
12680,2016,29276,-73.89894086,40.66881904,1,0,0,1,1,0,0,1
12681,2016,46713,-73.88257913,40.75585357,5,0,0,5,1,0,0,1
12682,2016,9073,-74.0979229,40.6134788,1,0,0,1,1,0,0,1
12683,2016,24069,-73.95682162,40.80503273,2,0,0,2,1,0,0,1
12684,2016,33760,-73.82897169,40.68032655,6,3,0,3,1,1,0,1
12685,2016,13197,-74.01524185,40.62313303,1,1,0,0,1,1,0,0
12686,2016,59281,-73.79131376,40.75276653,1,0,0,1,1,0,0,1
12687,2016,55566,-73.82584441,40.74934839,3,2,0,1,1,1,0,1
12688,2016,52547,-73.86392576,40.85233905,1,0,0,1,1,0,0,1
12689,2016,15052,-73.9815818,40.66688832,1,0,1,0,1,0,1,0
12690,2016,18316,-73.95582518,40.65052981,20,4,4,12,1,1,1,1
12691,2016,27720,-73.9236438,40.69039884,1,0,0,1,1,0,0,1
12692,2016,18672,-73.97085441,40.67186437,2,0,0,2,1,0,0,1
12693,2016,19821,-73.94789304,40.68877566,5,1,1,3,1,1,1,1
12694,2016,21010,-73.98131181,40.74135092,1,1,0,0,1,1,0,0
12695,2016,31311,-73.86484564,40.67381586,1,1,0,0,1,1,0,0
12696,2016,17611,-73.95629827,40.60846644,1,1,0,0,1,1,0,0
12697,2016,52518,-73.86687923,40.84506634,2,2,0,0,1,1,0,0
12698,2016,31445,-73.86106718,40.68323488,2,0,0,2,1,0,0,1
12699,2016,24385,-73.94483558,40.8290229,4,3,0,1,1,1,0,1
12700,2016,38848,-73.75691882,40.67652887,1,0,1,0,1,0,1,0
12701,2016,26515,-73.91530758,40.65422218,2,0,0,2,1,0,0,1
12702,2016,48809,-73.89355263,40.85700665,4,0,0,4,1,0,0,1
12703,2016,46691,-73.8839358,40.74763024,1,1,0,0,1,1,0,0
12704,2016,40160,-73.74050337,40.70343356,2,0,0,2,1,0,0,1
12705,2016,13139,-73.98221116,40.59598701,1,0,0,1,1,0,0,1
12706,2016,49085,-73.88342473,40.87574267,1,0,0,1,1,0,0,1
12707,2016,21346,-73.99163271,40.7547068,5,1,2,2,1,1,1,1
12708,2016,27189,-73.91133534,40.67207645,2,2,0,0,1,1,0,0
12709,2016,32408,-73.85557714,40.69272483,2,1,1,0,1,1,1,0
12710,2016,39804,-73.75287186,40.69594993,5,0,0,5,1,0,0,1
12711,2016,33791,-73.82547052,40.67137263,2,2,0,0,1,1,0,0
12712,2016,13191,-74.01258399,40.61879412,1,1,0,0,1,1,0,0
12713,2016,54315,-73.85315308,40.88879989,3,0,0,3,1,0,0,1
12714,2016,58972,-73.77192122,40.71568504,2,0,0,2,1,0,0,1
12715,2016,28517,-73.89791913,40.62850335,1,0,0,1,1,0,0,1
12716,2016,53116,-73.84240099,40.84034851,4,1,1,2,1,1,1,1
12717,2016,27371,-73.94216077,40.71506305,2,1,1,0,1,1,1,0
12718,2016,33810,-73.82467313,40.67703087,3,0,1,2,1,0,1,1
12719,2016,53429,-73.8666263,40.85664037,1,0,0,1,1,0,0,1
12720,2016,55504,-73.82828005,40.75539173,9,2,3,4,1,1,1,1
12721,2016,32286,-73.86068159,40.70318419,1,0,0,1,1,0,0,1
12722,2016,44023,-73.91817828,40.84623993,4,0,0,4,1,0,0,1
12723,2016,11876,-74.01611824,40.61538404,1,0,0,1,1,0,0,1
12724,2016,19053,-73.94489228,40.66417414,1,0,0,1,1,0,0,1
12725,2016,36988,-73.79561487,40.68865689,2,0,0,2,1,0,0,1
12726,2016,16855,-73.95604147,40.58273625,1,0,0,1,1,0,0,1
12727,2016,44200,-73.91315075,40.846577,10,2,0,8,1,1,0,1
12728,2016,17697,-73.95077169,40.61658754,3,1,0,2,1,1,0,1
12729,2016,54487,-73.84761904,40.90216113,1,0,1,0,1,0,1,0
12730,2016,57986,-73.82511261,40.86121296,2,0,0,2,1,0,0,1
12731,2016,14732,-73.99687321,40.66863425,3,0,0,3,1,0,0,1
12732,2016,44623,-73.91755539,40.86301976,1,0,1,0,1,0,1,0
12733,2016,13388,-74.00355411,40.63092294,1,1,0,0,1,1,0,0
12734,2016,33712,-73.83418481,40.67887411,1,0,1,0,1,0,1,0
12735,2016,44237,-73.90722757,40.82778324,6,2,0,4,1,1,0,1
12736,2016,9033318,-73.78695398,40.70596194,1,1,0,0,1,1,0,0
12737,2016,18707,-73.96906202,40.68415736,1,0,0,1,1,0,0,1
12738,2016,23706,-73.9498725,40.77619615,2,1,1,0,1,1,1,0
