FID,MN,YR,NODEID,Lon,Lat,Injuries_COUNT,PedInjurie_COUNT,BikeInjuri_COUNT,MVOInjurie_COUNT,Injuries,PedInjurie,BikeInjuri,MVOInjurie
41883,7,2016,3432,-74.16758984,40.58895349,2,0,0,2,1,0,0,1
62712,6,2016,3432,-74.16758984,40.58895349,5,0,0,5,1,0,0,1
142591,2,2016,3432,-74.16758984,40.58895349,2,0,0,2,1,0,0,1
177754,11,2016,3432,-74.16758984,40.58895349,1,0,0,1,1,0,0,1
123764,3,2016,3440,-74.16799697,40.59792249,1,1,0,0,1,1,0,0
42907,7,2016,3442,-74.16707495,40.59781326,1,0,0,1,1,0,0,1
196641,10,2016,3450,-74.16980836,40.60539494,1,0,0,1,1,0,0,1
158162,12,2016,3469,-74.1629909,40.58629994,1,1,0,0,1,1,0,0
217411,1,2016,3482,-74.16482883,40.59013909,1,1,0,0,1,1,0,0
218567,1,2016,3500,-74.16261028,40.59315453,1,0,0,1,1,0,0,1
83516,5,2016,3504,-74.16460052,40.59590991,1,0,0,1,1,0,0,1
106088,4,2016,3523,-74.1631713,40.60113775,1,0,0,1,1,0,0,1
20621,8,2016,3524,-74.16329246,40.60168212,1,1,0,0,1,1,0,0
40861,7,2016,3524,-74.16329246,40.60168212,5,0,0,5,1,0,0,1
82961,5,2016,3524,-74.16329246,40.60168212,2,1,0,1,1,1,0,1
104111,4,2016,3524,-74.16329246,40.60168212,1,0,0,1,1,0,0,1
196267,10,2016,3524,-74.16329246,40.60168212,1,0,0,1,1,0,0,1
141825,2,2016,3559,-74.16033357,40.58479522,1,1,0,0,1,1,0,0
61665,6,2016,3578,-74.16194449,40.5945355,2,0,0,2,1,0,0,1
196261,10,2016,3578,-74.16194449,40.5945355,1,0,0,1,1,0,0,1
157556,12,2016,3586,-74.16235071,40.59735919,3,0,0,3,1,0,0,1
42183,7,2016,3587,-74.16189941,40.59529877,2,0,0,2,1,0,0,1
84429,5,2016,3587,-74.16189941,40.59529877,1,0,0,1,1,0,0,1
158642,12,2016,3587,-74.16189941,40.59529877,7,0,0,7,1,0,0,1
197578,10,2016,3587,-74.16189941,40.59529877,2,0,0,2,1,0,0,1
84218,5,2016,3601,-74.16221478,40.60530622,2,0,0,2,1,0,0,1
42217,7,2016,3646,-74.1862244,40.63050818,1,0,0,1,1,0,0,1
20989,8,2016,3698,-74.17564955,40.61218187,1,0,0,1,1,0,0,1
41215,7,2016,3698,-74.17564955,40.61218187,2,0,0,2,1,0,0,1
62036,6,2016,3698,-74.17564955,40.61218187,1,0,0,1,1,0,0,1
157755,12,2016,3746,-74.1695267,40.60750759,1,0,0,1,1,0,0,1
104505,4,2016,3748,-74.16834965,40.60611669,1,0,0,1,1,0,0,1
141498,2,2016,3767,-74.16887723,40.61453667,1,0,0,1,1,0,0,1
141847,2,2016,3783,-74.16918689,40.6205472,3,0,0,3,1,0,0,1
196191,10,2016,3784,-74.16878472,40.62112403,1,1,0,0,1,1,0,0
974,9,2016,3785,-74.16848337,40.62156501,3,0,0,3,1,0,0,1
41627,7,2016,3785,-74.16848337,40.62156501,4,0,0,4,1,0,0,1
83789,5,2016,3785,-74.16848337,40.62156501,1,0,0,1,1,0,0,1
62182,6,2016,3797,-74.16740755,40.6238931,2,0,0,2,1,0,0,1
104692,4,2016,3797,-74.16740755,40.6238931,1,1,0,0,1,1,0,0
217797,1,2016,3797,-74.16740755,40.6238931,2,0,0,2,1,0,0,1
196725,10,2016,3807,-74.16881507,40.62781204,3,0,0,3,1,0,0,1
82981,5,2016,3812,-74.16582357,40.60676252,1,1,0,0,1,1,0,0
178396,11,2016,3833,-74.16562828,40.61138425,3,0,0,3,1,0,0,1
83808,5,2016,3841,-74.16456318,40.61613097,3,0,0,3,1,0,0,1
20856,8,2016,3844,-74.16360273,40.61599365,1,0,0,1,1,0,0,1
197609,10,2016,3868,-74.16508731,40.62430553,1,0,0,1,1,0,0,1
797,9,2016,3876,-74.16655917,40.62736617,1,0,0,1,1,0,0,1
104790,4,2016,3876,-74.16655917,40.62736617,1,0,0,1,1,0,0,1
1018,9,2016,3877,-74.16543966,40.62715135,1,0,1,0,1,0,1,0
105061,4,2016,3877,-74.16543966,40.62715135,1,1,0,0,1,1,0,0
158160,12,2016,3877,-74.16543966,40.62715135,2,1,0,1,1,1,0,1
22474,8,2016,3880,-74.16413968,40.62566038,1,0,0,1,1,0,0,1
123070,3,2016,3891,-74.16537544,40.62903722,1,0,0,1,1,0,0,1
62760,6,2016,3893,-74.16532408,40.6302889,5,0,0,5,1,0,0,1
124228,3,2016,3893,-74.16532408,40.6302889,1,0,0,1,1,0,0,1
158401,12,2016,3893,-74.16532408,40.6302889,1,0,0,1,1,0,0,1
158125,12,2016,3897,-74.16633055,40.63216582,1,1,0,0,1,1,0,0
157401,12,2016,3898,-74.16524367,40.63214902,1,0,0,1,1,0,0,1
62211,6,2016,3900,-74.16242019,40.60718927,2,0,1,1,1,0,1,1
84684,5,2016,3906,-74.15946657,40.60762858,3,0,0,3,1,0,0,1
218739,1,2016,3906,-74.15946657,40.60762858,1,0,0,1,1,0,0,1
63303,6,2016,3912,-74.16040113,40.60980683,2,0,0,2,1,0,0,1
84766,5,2016,3912,-74.16040113,40.60980683,1,0,0,1,1,0,0,1
104495,4,2016,3920,-74.15943274,40.61194292,1,0,0,1,1,0,0,1
177071,11,2016,3920,-74.15943274,40.61194292,1,1,0,0,1,1,0,0
42596,7,2016,3927,-74.1601663,40.61525912,1,0,0,1,1,0,0,1
84893,5,2016,3927,-74.1601663,40.61525912,1,0,0,1,1,0,0,1
198016,10,2016,3927,-74.1601663,40.61525912,2,0,0,2,1,0,0,1
158375,12,2016,3950,-74.16221427,40.62282885,1,0,0,1,1,0,0,1
42264,7,2016,3951,-74.1620822,40.62325399,2,0,0,2,1,0,0,1
178014,11,2016,3955,-74.16044585,40.62485409,1,0,0,1,1,0,0,1
105559,4,2016,3966,-74.16050269,40.62652963,3,0,0,3,1,0,0,1
197557,10,2016,3966,-74.16050269,40.62652963,2,0,0,2,1,0,0,1
106417,4,2016,3979,-74.16042342,40.62824914,1,0,0,1,1,0,0,1
22119,8,2016,3991,-74.16038728,40.63159498,1,0,1,0,1,0,1,0
83233,5,2016,4042,-74.17128737,40.64051793,1,0,0,1,1,0,0,1
157680,12,2016,4042,-74.17128737,40.64051793,1,1,0,0,1,1,0,0
157871,12,2016,4088,-74.16618742,40.63585388,1,0,0,1,1,0,0,1
196751,10,2016,4088,-74.16618742,40.63585388,1,0,0,1,1,0,0,1
217785,1,2016,4088,-74.16618742,40.63585388,1,1,0,0,1,1,0,0
605,9,2016,4091,-74.16519162,40.63343083,2,0,0,2,1,0,0,1
42467,7,2016,4139,-74.16016346,40.63714447,1,0,0,1,1,0,0,1
105933,4,2016,4139,-74.16016346,40.63714447,1,0,0,1,1,0,0,1
158920,12,2016,4139,-74.16016346,40.63714447,1,0,0,1,1,0,0,1
217203,1,2016,4153,-74.15851067,40.53056569,1,0,0,1,1,0,0,1
196362,10,2016,4172,-74.15704288,40.53596707,2,0,0,2,1,0,0,1
217379,1,2016,4174,-74.1564814,40.53656683,1,0,0,1,1,0,0,1
218705,1,2016,4190,-74.15866067,40.54124597,1,0,0,1,1,0,0,1
62236,6,2016,4191,-74.15794964,40.5416669,1,0,0,1,1,0,0,1
83739,5,2016,4199,-74.15735985,40.54449289,1,0,0,1,1,0,0,1
123080,3,2016,4201,-74.1557966,40.54291526,4,0,0,4,1,0,0,1
106355,4,2016,4206,-74.15886568,40.54625588,1,1,0,0,1,1,0,0
159284,12,2016,4206,-74.15886568,40.54625588,1,0,0,1,1,0,0,1
2093,9,2016,4225,-74.1539742,40.53426815,1,0,0,1,1,0,0,1
125068,3,2016,4225,-74.1539742,40.53426815,3,1,0,2,1,1,0,1
143407,2,2016,4225,-74.1539742,40.53426815,2,0,0,2,1,0,0,1
178588,11,2016,4225,-74.1539742,40.53426815,1,0,0,1,1,0,0,1
178151,11,2016,4236,-74.1520105,40.53598689,1,0,0,1,1,0,0,1
87,9,2016,4284,-74.15361093,40.54914834,1,0,0,1,1,0,0,1
85089,5,2016,4292,-74.15265529,40.54937451,1,0,0,1,1,0,0,1
125153,3,2016,4292,-74.15265529,40.54937451,1,1,0,0,1,1,0,0
104102,4,2016,4317,-74.15001069,40.53770106,1,1,0,0,1,1,0,0
157410,12,2016,4317,-74.15001069,40.53770106,3,0,0,3,1,0,0,1
196252,10,2016,4317,-74.15001069,40.53770106,1,0,0,1,1,0,0,1
217302,1,2016,4317,-74.15001069,40.53770106,2,2,0,0,1,1,0,0
41295,7,2016,4354,-74.15182838,40.54940283,1,1,0,0,1,1,0,0
104208,4,2016,4360,-74.1501602,40.55076845,1,0,0,1,1,0,0,1
197461,10,2016,4370,-74.14752919,40.53629796,1,0,0,1,1,0,0,1
219017,1,2016,4379,-74.14812391,40.53979984,1,0,0,1,1,0,0,1
61559,6,2016,4385,-74.14710312,40.5410124,1,1,0,0,1,1,0,0
157302,12,2016,4385,-74.14710312,40.5410124,2,0,0,2,1,0,0,1
21609,8,2016,4387,-74.14590266,40.54242855,3,1,0,2,1,1,0,1
62650,6,2016,4387,-74.14590266,40.54242855,4,0,0,4,1,0,0,1
177680,11,2016,4387,-74.14590266,40.54242855,1,0,0,1,1,0,0,1
197219,10,2016,4387,-74.14590266,40.54242855,1,1,0,0,1,1,0,0
124003,3,2016,4464,-74.14271825,40.54543409,2,0,0,2,1,0,0,1
197106,10,2016,4464,-74.14271825,40.54543409,1,0,0,1,1,0,0,1
104595,4,2016,4493,-74.14044434,40.54713198,1,0,0,1,1,0,0,1
105729,4,2016,4509,-74.13809247,40.55010739,1,0,0,1,1,0,0,1
84205,5,2016,4551,-74.15580183,40.55661494,1,0,0,1,1,0,0,1
105725,4,2016,4568,-74.1558509,40.56377444,1,0,0,1,1,0,0,1
143006,2,2016,4568,-74.1558509,40.56377444,2,0,0,2,1,0,0,1
158762,12,2016,4568,-74.1558509,40.56377444,2,0,0,2,1,0,0,1
61780,6,2016,4580,-74.15487958,40.55232749,2,0,0,2,1,0,0,1
124315,3,2016,4601,-74.15232303,40.55578186,1,1,0,0,1,1,0,0
62077,6,2016,4607,-74.15301198,40.55733143,1,0,0,1,1,0,0,1
157796,12,2016,4607,-74.15301198,40.55733143,1,0,0,1,1,0,0,1
142187,2,2016,4623,-74.15392389,40.55938432,1,0,0,1,1,0,0,1
196871,10,2016,4623,-74.15392389,40.55938432,2,0,0,2,1,0,0,1
84087,5,2016,4648,-74.15144155,40.5508619,1,0,0,1,1,0,0,1
104480,4,2016,4651,-74.15122026,40.55331177,1,0,0,1,1,0,0,1
82703,5,2016,4697,-74.14864555,40.56459763,1,0,0,1,1,0,0,1
158478,12,2016,4781,-74.14790142,40.57088958,1,0,0,1,1,0,0,1
123981,3,2016,4784,-74.14699058,40.57201332,1,0,0,1,1,0,0,1
177194,11,2016,4786,-74.14659321,40.57287511,2,0,0,2,1,0,0,1
1905,9,2016,4792,-74.14696129,40.57326744,1,0,0,1,1,0,0,1
22329,8,2016,4792,-74.14696129,40.57326744,4,0,0,4,1,0,0,1
84804,5,2016,4792,-74.14696129,40.57326744,2,0,0,2,1,0,0,1
62357,6,2016,4800,-74.14369573,40.55242985,1,0,0,1,1,0,0,1
103953,4,2016,4838,-74.14175574,40.5645303,1,0,0,1,1,0,0,1
84909,5,2016,4856,-74.14184765,40.57233261,2,0,0,2,1,0,0,1
83291,5,2016,4870,-74.14116252,40.55355354,5,0,0,5,1,0,0,1
177729,11,2016,4871,-74.14086279,40.55203882,3,0,0,3,1,0,0,1
20770,8,2016,4875,-74.13924169,40.55300293,1,0,0,1,1,0,0,1
105830,4,2016,4903,-74.13885093,40.55695118,1,0,0,1,1,0,0,1
21648,8,2016,4927,-74.13941119,40.56664025,1,0,0,1,1,0,0,1
177343,11,2016,4944,-74.14110631,40.57242255,1,0,0,1,1,0,0,1
158111,12,2016,4994,-74.13739438,40.55802094,1,0,0,1,1,0,0,1
218011,1,2016,4994,-74.13739438,40.55802094,2,0,0,2,1,0,0,1
42629,7,2016,4998,-74.13602748,40.55681762,1,0,0,1,1,0,0,1
62265,6,2016,5001,-74.13574932,40.55885004,4,0,0,4,1,0,0,1
105230,4,2016,5037,-74.13534754,40.57088136,1,0,0,1,1,0,0,1
104130,4,2016,5041,-74.13427855,40.57100204,1,0,0,1,1,0,0,1
176723,11,2016,5041,-74.13427855,40.57100204,1,0,0,1,1,0,0,1
1013,9,2016,5061,-74.13316826,40.55235618,1,0,0,1,1,0,0,1
20990,8,2016,5076,-74.13360376,40.55876014,1,0,0,1,1,0,0,1
158326,12,2016,5086,-74.13396834,40.56158699,1,0,0,1,1,0,0,1
1814,9,2016,5091,-74.13250926,40.56063245,1,0,0,1,1,0,0,1
178415,11,2016,5104,-74.13264384,40.56350333,1,0,1,0,1,0,1,0
83391,5,2016,5106,-74.13170009,40.56453575,1,0,0,1,1,0,0,1
141998,2,2016,5106,-74.13170009,40.56453575,2,2,0,0,1,1,0,0
196682,10,2016,5106,-74.13170009,40.56453575,1,0,0,1,1,0,0,1
177940,11,2016,5123,-74.13384982,40.56826174,1,0,0,1,1,0,0,1
177030,11,2016,5164,-74.12975602,40.55503262,1,0,0,1,1,0,0,1
123270,3,2016,5175,-74.12811697,40.55653444,1,1,0,0,1,1,0,0
197558,10,2016,5177,-74.12730058,40.55729517,1,0,1,0,1,0,1,0
142012,2,2016,5196,-74.13008855,40.56525583,1,0,0,1,1,0,0,1
177173,11,2016,5196,-74.13008855,40.56525583,1,1,0,0,1,1,0,0
42743,7,2016,5223,-74.12872858,40.57133711,2,0,0,2,1,0,0,1
85044,5,2016,5223,-74.12872858,40.57133711,1,0,0,1,1,0,0,1
158095,12,2016,5237,-74.12771494,40.57375869,1,0,0,1,1,0,0,1
21965,8,2016,5239,-74.12784711,40.57516758,1,0,0,1,1,0,0,1
41367,7,2016,5250,-74.12708721,40.57637161,3,0,0,3,1,0,0,1
104800,4,2016,5274,-74.12523528,40.56352665,1,0,0,1,1,0,0,1
218648,1,2016,5288,-74.12599494,40.56822559,1,0,0,1,1,0,0,1
178665,11,2016,5289,-74.12489904,40.56894914,4,0,0,4,1,0,0,1
952,9,2016,5290,-74.1241856,40.56942454,1,0,0,1,1,0,0,1
123152,3,2016,5295,-74.12345096,40.56992276,1,0,0,1,1,0,0,1
20508,8,2016,5341,-74.15847408,40.58380643,3,0,0,3,1,0,0,1
177395,11,2016,5351,-74.15686332,40.58294832,1,1,0,0,1,1,0,0
41016,7,2016,5368,-74.15593168,40.58508649,1,1,0,0,1,1,0,0
21730,8,2016,5380,-74.15690993,40.58999426,1,1,0,0,1,1,0,0
1124,9,2016,5412,-74.15252765,40.58061699,5,0,0,5,1,0,0,1
158266,12,2016,5412,-74.15252765,40.58061699,1,0,0,1,1,0,0,1
63183,6,2016,5414,-74.1555923,40.58225729,6,0,0,6,1,0,0,1
178535,11,2016,5465,-74.14961638,40.58335498,5,0,0,5,1,0,0,1
21835,8,2016,5467,-74.15107106,40.58473257,1,0,0,1,1,0,0,1
105766,4,2016,5494,-74.15096969,40.59017657,1,0,0,1,1,0,0,1
2019,9,2016,5508,-74.14762041,40.58501947,1,0,0,1,1,0,0,1
42626,7,2016,5508,-74.14762041,40.58501947,2,0,0,2,1,0,0,1
63467,6,2016,5508,-74.14762041,40.58501947,1,0,0,1,1,0,0,1
143336,2,2016,5508,-74.14762041,40.58501947,1,0,0,1,1,0,0,1
41525,7,2016,5517,-74.14583448,40.58856292,2,1,0,1,1,1,0,1
104860,4,2016,5517,-74.14583448,40.58856292,2,0,0,2,1,0,0,1
142240,2,2016,5517,-74.14583448,40.58856292,2,0,0,2,1,0,0,1
223,9,2016,5562,-74.14185751,40.59606655,1,0,0,1,1,0,0,1
141614,2,2016,5562,-74.14185751,40.59606655,1,0,0,1,1,0,0,1
176734,11,2016,5562,-74.14185751,40.59606655,1,0,0,1,1,0,0,1
21545,8,2016,5577,-74.13862036,40.58906444,1,0,0,1,1,0,0,1
105134,4,2016,5577,-74.13862036,40.58906444,2,1,0,1,1,1,0,1
124049,3,2016,5577,-74.13862036,40.58906444,3,0,0,3,1,0,0,1
22282,8,2016,5584,-74.14139824,40.59668111,2,0,0,2,1,0,0,1
63295,6,2016,5584,-74.14139824,40.59668111,1,0,0,1,1,0,0,1
40893,7,2016,5602,-74.14014949,40.60001312,1,0,0,1,1,0,0,1
178125,11,2016,5611,-74.14020511,40.6007195,1,0,0,1,1,0,0,1
106192,4,2016,5613,-74.14070529,40.60563039,1,0,0,1,1,0,0,1
83406,5,2016,5614,-74.14046228,40.60306998,1,0,0,1,1,0,0,1
177164,11,2016,5614,-74.14046228,40.60306998,1,0,0,1,1,0,0,1
196696,10,2016,5614,-74.14046228,40.60306998,1,0,0,1,1,0,0,1
84407,5,2016,5615,-74.14060677,40.60446936,1,1,0,0,1,1,0,0
177629,11,2016,5618,-74.13975632,40.60568317,1,0,0,1,1,0,0,1
20460,8,2016,5671,-74.13141815,40.58030726,1,0,0,1,1,0,0,1
83028,5,2016,5674,-74.13150773,40.58209707,1,0,0,1,1,0,0,1
84082,5,2016,5678,-74.1337875,40.59633053,1,0,0,1,1,0,0,1
177736,11,2016,5678,-74.1337875,40.59633053,1,0,0,1,1,0,0,1
41672,7,2016,5685,-74.13098825,40.59950256,1,0,0,1,1,0,0,1
124962,3,2016,5687,-74.13091909,40.59885505,3,0,0,3,1,0,0,1
22726,8,2016,5696,-74.13124855,40.60140526,1,0,0,1,1,0,0,1
157970,12,2016,5709,-74.13177398,40.6055935,1,0,0,1,1,0,0,1
61627,6,2016,5712,-74.13089557,40.60564717,1,0,0,1,1,0,0,1
428,9,2016,5717,-74.13040044,40.58275897,1,0,0,1,1,0,0,1
141826,2,2016,5717,-74.13040044,40.58275897,1,0,0,1,1,0,0,1
176967,11,2016,5717,-74.13040044,40.58275897,5,0,0,5,1,0,0,1
217544,1,2016,5717,-74.13040044,40.58275897,1,0,0,1,1,0,0,1
105916,4,2016,5731,-74.13004993,40.60020322,5,0,0,5,1,0,0,1
157823,12,2016,5732,-74.12888881,40.59854783,1,0,0,1,1,0,0,1
123339,3,2016,5735,-74.12714564,40.59833036,1,1,0,0,1,1,0,0
121,9,2016,5737,-74.13024813,40.60142969,1,0,0,1,1,0,0,1
142583,2,2016,5739,-74.12954223,40.60273184,1,1,0,0,1,1,0,0
143463,2,2016,5775,-74.12454298,40.59839526,1,1,0,0,1,1,0,0
62136,6,2016,5782,-74.12517862,40.60169647,1,1,0,0,1,1,0,0
196171,10,2016,5795,-74.12469206,40.60435112,3,0,0,3,1,0,0,1
104158,4,2016,5802,-74.15735081,40.60805467,2,0,0,2,1,0,0,1
176754,11,2016,5802,-74.15735081,40.60805467,1,0,0,1,1,0,0,1
217354,1,2016,5802,-74.15735081,40.60805467,2,2,0,0,1,1,0,0
84707,5,2016,5827,-74.1587601,40.61300698,1,0,1,0,1,0,1,0
105864,4,2016,5827,-74.1587601,40.61300698,1,1,0,0,1,1,0,0
84860,5,2016,5828,-74.15823139,40.61151854,1,0,0,1,1,0,0,1
84714,5,2016,5839,-74.15766119,40.61439156,1,0,0,1,1,0,0,1
217566,1,2016,5846,-74.15675567,40.61636389,1,0,0,1,1,0,0,1
2256,9,2016,5873,-74.15782576,40.62621768,1,0,1,0,1,0,1,0
22686,8,2016,5873,-74.15782576,40.62621768,1,0,1,0,1,0,1,0
85183,5,2016,5873,-74.15782576,40.62621768,7,0,0,7,1,0,0,1
198284,10,2016,5873,-74.15782576,40.62621768,1,1,0,0,1,1,0,0
816,9,2016,5882,-74.15660128,40.62878163,1,0,0,1,1,0,0,1
62297,6,2016,5882,-74.15660128,40.62878163,1,1,0,0,1,1,0,0
105224,4,2016,5888,-74.15812963,40.63255114,1,0,0,1,1,0,0,1
217162,1,2016,5889,-74.15814141,40.63280188,1,0,1,0,1,0,1,0
41993,7,2016,5895,-74.1554364,40.60843619,2,0,0,2,1,0,0,1
142686,2,2016,5895,-74.1554364,40.60843619,1,1,0,0,1,1,0,0
197383,10,2016,5895,-74.1554364,40.60843619,1,0,0,1,1,0,0,1
1645,9,2016,5910,-74.15338665,40.60884986,6,0,0,6,1,0,0,1
158748,12,2016,5910,-74.15338665,40.60884986,2,0,0,2,1,0,0,1
197685,10,2016,5910,-74.15338665,40.60884986,1,0,0,1,1,0,0,1
157756,12,2016,5911,-74.15308051,40.60891399,1,0,0,1,1,0,0,1
196843,10,2016,5919,-74.15533508,40.61464395,1,0,0,1,1,0,0,1
21763,8,2016,5932,-74.15524307,40.61843145,1,0,0,1,1,0,0,1
85076,5,2016,5942,-74.1526057,40.61755451,2,0,0,2,1,0,0,1
124831,3,2016,5956,-74.1557617,40.62590925,1,0,0,1,1,0,0,1
295,9,2016,5957,-74.15489747,40.62578897,2,0,0,2,1,0,0,1
104851,4,2016,5984,-74.14847946,40.60813558,1,0,0,1,1,0,0,1
123776,3,2016,5984,-74.14847946,40.60813558,4,1,0,3,1,1,0,1
84311,5,2016,5985,-74.15210477,40.6091027,3,0,0,3,1,0,0,1
177921,11,2016,5985,-74.15210477,40.6091027,5,0,0,5,1,0,0,1
187,9,2016,5992,-74.14954344,40.60962717,1,1,0,0,1,1,0,0
123096,3,2016,5992,-74.14954344,40.60962717,3,0,0,3,1,0,0,1
141590,2,2016,5992,-74.14954344,40.60962717,1,0,0,1,1,0,0,1
1108,9,2016,5996,-74.15112157,40.6112616,1,0,0,1,1,0,0,1
82927,5,2016,6007,-74.15155403,40.61751278,4,0,0,4,1,0,0,1
104663,4,2016,6043,-74.15168712,40.62458746,1,0,0,1,1,0,0,1
20802,8,2016,6049,-74.15000628,40.62243495,1,0,0,1,1,0,0,1
83139,5,2016,6049,-74.15000628,40.62243495,2,0,0,2,1,0,0,1
104303,4,2016,6049,-74.15000628,40.62243495,2,0,0,2,1,0,0,1
157578,12,2016,6049,-74.15000628,40.62243495,2,0,0,2,1,0,0,1
176890,11,2016,6049,-74.15000628,40.62243495,1,1,0,0,1,1,0,0
196432,10,2016,6049,-74.15000628,40.62243495,4,0,0,4,1,0,0,1
63534,6,2016,6053,-74.14898867,40.62419007,1,0,0,1,1,0,0,1
198115,10,2016,6053,-74.14898867,40.62419007,1,1,0,0,1,1,0,0
63248,6,2016,6056,-74.15189583,40.62725099,4,0,0,4,1,0,0,1
85130,5,2016,6057,-74.15135176,40.62542127,1,0,0,1,1,0,0,1
106346,4,2016,6057,-74.15135176,40.62542127,1,0,0,1,1,0,0,1
178719,11,2016,6057,-74.15135176,40.62542127,1,0,0,1,1,0,0,1
20768,8,2016,6064,-74.14876805,40.62510476,1,1,0,0,1,1,0,0
61814,6,2016,6064,-74.14876805,40.62510476,1,1,0,0,1,1,0,0
83096,5,2016,6064,-74.14876805,40.62510476,4,0,0,4,1,0,0,1
104272,4,2016,6064,-74.14876805,40.62510476,2,2,0,0,1,1,0,0
141728,2,2016,6064,-74.14876805,40.62510476,2,1,0,1,1,1,0,1
157544,12,2016,6064,-74.14876805,40.62510476,3,0,0,3,1,0,0,1
196396,10,2016,6064,-74.14876805,40.62510476,1,0,0,1,1,0,0,1
217444,1,2016,6064,-74.14876805,40.62510476,1,0,0,1,1,0,0,1
105805,4,2016,6087,-74.14719647,40.60856293,1,0,0,1,1,0,0,1
143073,2,2016,6087,-74.14719647,40.60856293,1,0,0,1,1,0,0,1
178007,11,2016,6090,-74.14636237,40.6074964,1,0,0,1,1,0,0,1
40913,7,2016,6096,-74.14696864,40.61015135,1,0,0,1,1,0,0,1
124333,3,2016,6097,-74.14689345,40.61063171,1,1,0,0,1,1,0,0
41992,7,2016,6111,-74.1457868,40.61193209,3,0,0,3,1,0,0,1
20976,8,2016,6126,-74.14858178,40.62170541,1,1,0,0,1,1,0,0
42285,7,2016,6144,-74.14669979,40.62491396,1,0,0,1,1,0,0,1
63083,6,2016,6144,-74.14669979,40.62491396,1,1,0,0,1,1,0,0
84526,5,2016,6144,-74.14669979,40.62491396,3,0,0,3,1,0,0,1
142961,2,2016,6144,-74.14669979,40.62491396,1,1,0,0,1,1,0,0
197659,10,2016,6144,-74.14669979,40.62491396,1,1,0,0,1,1,0,0
125101,3,2016,6147,-74.14576716,40.62495746,1,0,0,1,1,0,0,1
62751,6,2016,6166,-74.14791286,40.62818642,2,0,0,2,1,0,0,1
158392,12,2016,6166,-74.14791286,40.62818642,1,0,0,1,1,0,0,1
106234,4,2016,6182,-74.14683017,40.63138265,2,1,0,1,1,1,0,1
198151,10,2016,6182,-74.14683017,40.63138265,1,0,0,1,1,0,0,1
104159,4,2016,6210,-74.14305835,40.61093466,2,0,0,2,1,0,0,1
141824,2,2016,6213,-74.14486448,40.61178758,1,0,0,1,1,0,0,1
143042,2,2016,6225,-74.14233612,40.61660864,1,1,0,0,1,1,0,0
42651,7,2016,6231,-74.14419492,40.61687026,1,0,0,1,1,0,0,1
196401,10,2016,6234,-74.14326215,40.61674024,2,1,0,1,1,1,0,1
105590,4,2016,6247,-74.14446536,40.62158107,2,0,0,2,1,0,0,1
22057,8,2016,6249,-74.14278283,40.62020202,2,0,0,2,1,0,0,1
217723,1,2016,6262,-74.14247971,40.62227355,1,1,0,0,1,1,0,0
21117,8,2016,6267,-74.14166481,40.62464037,3,1,0,2,1,1,0,1
62150,6,2016,6267,-74.14166481,40.62464037,5,0,0,5,1,0,0,1
123591,3,2016,6267,-74.14166481,40.62464037,1,1,0,0,1,1,0,0
142056,2,2016,6267,-74.14166481,40.62464037,1,1,0,0,1,1,0,0
157862,12,2016,6267,-74.14166481,40.62464037,1,0,0,1,1,0,0,1
196741,10,2016,6267,-74.14166481,40.62464037,1,1,0,0,1,1,0,0
104001,4,2016,6270,-74.14402438,40.6249912,1,0,0,1,1,0,0,1
63237,6,2016,6273,-74.14406223,40.62533746,1,0,0,1,1,0,0,1
197901,10,2016,6281,-74.14185545,40.62853992,1,0,0,1,1,0,0,1
661,9,2016,6292,-74.14158238,40.63318173,2,2,0,0,1,1,0,0
198157,10,2016,6293,-74.14085334,40.60729091,1,1,0,0,1,1,0,0
62092,6,2016,6295,-74.14092528,40.60808963,1,0,0,1,1,0,0,1
141991,2,2016,6295,-74.14092528,40.60808963,2,0,0,2,1,0,0,1
217713,1,2016,6295,-74.14092528,40.60808963,1,1,0,0,1,1,0,0
21286,8,2016,6302,-74.13810529,40.60824232,1,0,0,1,1,0,0,1
62418,6,2016,6303,-74.14107789,40.60980077,2,0,0,2,1,0,0,1
217582,1,2016,6307,-74.14120357,40.6113051,6,0,0,6,1,0,0,1
106376,4,2016,6311,-74.14066553,40.61336606,1,0,0,1,1,0,0,1
62476,6,2016,6339,-74.14032236,40.61790591,1,0,0,1,1,0,0,1
1322,9,2016,6369,-74.13826358,40.62424377,1,0,0,1,1,0,0,1
21791,8,2016,6369,-74.13826358,40.62424377,2,0,0,2,1,0,0,1
41989,7,2016,6369,-74.13826358,40.62424377,2,0,0,2,1,0,0,1
62810,6,2016,6369,-74.13826358,40.62424377,1,0,0,1,1,0,0,1
158454,12,2016,6369,-74.13826358,40.62424377,5,0,0,5,1,0,0,1
105024,4,2016,6381,-74.13835014,40.62732032,1,1,0,0,1,1,0,0
84985,5,2016,6392,-74.13990825,40.63024163,3,0,0,3,1,0,0,1
61656,6,2016,6394,-74.1385981,40.62994646,2,2,0,0,1,1,0,0
124713,3,2016,6395,-74.13788485,40.62770719,5,0,0,5,1,0,0,1
409,9,2016,6404,-74.13879795,40.6311804,1,0,0,1,1,0,0,1
177617,11,2016,6406,-74.13822927,40.6317279,1,0,0,1,1,0,0,1
218995,1,2016,6415,-74.1358399,40.60755539,1,0,0,1,1,0,0,1
