FID,Join_Count,TARGET_FID,Fatalities,PedFatalit,BikeFatali,MVOFatalit,YR,NODEID,Lon,Lat,STREET1,STREET2
1502,1,1502,1,0,0,1,2009,22342,-73.94957213,40.73280143,PROVOST STREET,INDIA STREET
1503,1,1503,1,1,0,0,2009,24997,-73.93503274,40.60173379,GERRITSEN AVENUE,AVENUE U
1504,1,1504,1,0,0,1,2009,54485,-73.84608,40.89924822,NEREID AVENUE,BAYCHESTER AVENUE
1505,1,1505,1,1,0,0,2009,21134,-74.00368955,40.74835723,10 AVENUE,WEST 24 STREET
1506,1,1506,1,1,0,0,2009,23481,-73.9635503,40.77436922,MADISON AVENUE,EAST 76 STREET
1507,1,1507,1,1,0,0,2009,36287,-73.79390842,40.68630469,LINDEN BOULEVARD,SUTPHIN BOULEVARD
1508,1,1508,1,1,0,0,2009,13802,-74.01206573,40.6434252,53 STREET,5 AVENUE
1509,1,1509,1,1,0,0,2009,47412,-73.89052628,40.81151194,TIFFANY STREET,RANDALL AVENUE
1510,1,1510,1,1,0,0,2009,150,-74.24574681,40.5147111,WOOD AVENUE,ARTHUR KILL ROAD
1511,1,1511,1,1,0,0,2009,55790,-73.81399883,40.76066503,SANFORD AVENUE,149 PLACE
1512,1,1512,1,1,0,0,2009,8416,-74.08836425,40.59075171,HYLAN BOULEVARD,BURGHER AVENUE
1513,1,1513,1,1,0,0,2009,41416,-73.93679092,40.75988288,21 STREET,36 AVENUE
1514,1,1514,2,2,0,0,2009,45942,-73.87767406,40.72310113,62 AVENUE,80 STREET
1515,1,1515,1,0,0,1,2009,4317,-74.15001069,40.53770106,ARMSTRONG AVENUE,HYLAN BOULEVARD
1516,1,1516,1,0,0,1,2009,10409,-74.08456141,40.61980754,LAUREL AVENUE,TARGEE STREET
1517,1,1517,1,1,0,0,2009,28544,-73.89136977,40.63271895,EAST 95 STREET,SEAVIEW AVENUE
1518,1,1518,1,1,0,0,2009,54215,-73.86135928,40.89466232,EAST 233 STREET,BRONX BOULEVARD
1519,1,1519,1,1,0,0,2009,22530,-73.97719689,40.76432369,WEST 57 STREET,AVENUE OF THE AMERICAS
1520,1,1520,1,1,0,0,2009,18327,-73.95687581,40.6604417,MAPLE STREET,BEDFORD AVENUE
1521,1,1521,1,1,0,0,2009,48675,-73.90027587,40.86378764,WEST 190 STREET,EAST 190 STREET
1522,1,1522,1,1,0,0,2009,16538,-73.96759868,40.58037847,OCEAN PARKWAY,NEPTUNE AVENUE
1523,1,1523,1,0,0,1,2009,43577,-73.93371554,40.84424638,AMSTERDAM AVENUE,WEST 175 STREET
1524,1,1524,1,1,0,0,2009,40351,-73.73298587,40.71256023,221 STREET,HEMPSTEAD AVENUE
1525,1,1525,1,1,0,0,2009,22596,-73.97398183,40.75717976,PARK AVENUE,EAST 50 STREET
1526,1,1526,1,0,0,1,2009,43247,-73.90844317,40.80647705,BRUCKNER BOULEVARD,SOUTHERN BOULEVARD
1527,1,1527,1,0,1,0,2009,27592,-73.93189487,40.70635429,HARRISON PLACE,MORGAN AVENUE
1528,1,1528,1,1,0,0,2009,21348,-73.99072636,40.75595041,8 AVENUE,WEST 40 STREET
1529,1,1529,1,0,1,0,2009,27424,-73.93859905,40.70406664,MOORE STREET,BUSHWICK AVENUE
1530,1,1530,1,1,0,0,2009,61769,-73.75378596,40.74979613,224 STREET,HORACE HARDING EXPRESSWAY SR S
1531,1,1531,1,1,0,0,2009,3586,-74.16235071,40.59735919,RIVINGTON AVENUE,RICHMOND AVENUE
1532,1,1532,1,0,0,1,2009,9668,-74.08243931,40.57610794,SLATER BOULEVARD,FR CAPODANNO BOULEVARD
1533,1,1533,1,0,1,0,2009,45500,-73.89585115,40.74027204,QUEENS BOULEVARD,69 STREET
1534,1,1534,1,0,0,1,2009,31402,-73.86107193,40.67401981,SOUTH CONDUIT AVENUE,RUBY STREET
1535,1,1535,1,0,0,1,2009,48205,-73.88724496,40.84073694,EAST 176 STREET,WATERLOO PLACE
1536,1,1536,1,0,0,1,2009,22421,-73.94640047,40.73142478,GREENPOINT AVENUE,HUMBOLDT STREET
1537,1,1537,2,0,0,2,2009,37569,-73.77434779,40.7039864,DUNKIRK STREET,ARCADE AVENUE
1538,1,1538,1,0,1,0,2009,41483,-73.93538955,40.76135538,21 STREET,35 AVENUE
1539,1,1539,1,1,0,0,2009,24210,-73.95019639,40.80641257,ADAM C POWELL BOULEVARD,WEST 121 STREET
1540,1,1540,1,1,0,0,2009,43510,-73.93639683,40.84954119,BROADWAY,WEST 180 STREET
1541,1,1541,1,1,0,0,2009,50879,-73.86272634,40.74986794,NATIONAL STREET,103 STREET
1542,1,1542,2,0,0,2,2009,46778,-73.88017491,40.7582691,32 AVENUE,88 STREET
1543,1,1543,1,1,0,0,2009,43490,-73.93868005,40.84543913,BROADWAY,WEST 174 STREET
1544,1,1544,1,1,0,0,2009,35108,-73.80904927,40.70183561,JAMAICA AVENUE,146 STREET
1545,1,1545,1,1,0,0,2009,13952,-74.00616296,40.65262685,4 AVENUE,39 STREET
1546,1,1546,1,1,0,0,2009,42382,-73.91358827,40.78157751,21 AVENUE,23 STREET
1547,1,1547,1,0,1,0,2009,26442,-73.92136541,40.65634415,EAST 92 STREET,KINGS HIGHWAY
1548,1,1548,1,0,1,0,2009,55693,-73.81703421,40.75472211,45 AVENUE,BURLING STREET
1549,1,1549,1,0,0,1,2009,34977,-73.81141165,40.69409604,101 AVENUE,VAN WYCK EXPRESSWAY SR EAST
1550,1,1550,1,1,0,0,2009,21503,-73.98134069,40.74707866,EAST 34 STREET,PARK AVENUE
1551,1,1551,1,1,0,0,2009,27928,-73.91569882,40.71348529,METROPOLITAN AVENUE,FLUSHING AVENUE
1552,1,1552,1,0,0,1,2009,41622,-73.92780679,40.76988904,21 STREET,30 AVENUE
1553,1,1553,1,0,0,1,2009,39086,-73.75125793,40.68373413,131 AVENUE,SPRINGFIELD BOULEVARD
1554,1,1554,1,1,0,0,2009,12902,-73.99159843,40.60058037,86 STREET,23 AVENUE
1555,1,1555,1,0,0,1,2009,6805,-74.12513287,40.6271026,MANOR ROAD,FOREST AVENUE
1556,1,1556,1,0,0,1,2009,48560,-73.90557007,40.85578732,EAST 181 STREET,WEST 181 STREET
1557,1,1557,1,1,0,0,2009,49472,-73.89670747,40.89580503,BROADWAY,WEST 251 STREET
1558,1,1558,1,1,0,0,2009,48477,-73.8737287,40.82975289,HARROD PLACE,HARROD AVENUE
1559,1,1559,1,1,0,0,2009,60110,-73.7957569,40.79281181,9 AVENUE,TOTTEN STREET
1560,1,1560,1,1,0,0,2009,27962,-73.91103489,40.69953211,PALMETTO STREET,WYCKOFF AVENUE
1561,1,1561,1,1,0,0,2009,17618,-73.95650189,40.60953951,EAST 17 STREET,KINGS HIGHWAY
1562,1,1562,1,1,0,0,2009,37171,-73.78817249,40.69235601,110 ROAD,GUY R BREWER BOULEVARD
1563,1,1563,1,1,0,0,2009,14047,-73.99765783,40.63837414,FT HAMILTON PARKWAY,49 STREET
1564,1,1564,1,1,0,0,2009,61427,-73.73737182,40.7178325,218 STREET,JAMAICA AVENUE
1565,1,1565,1,0,0,1,2009,1977,-74.19300901,40.53432605,DRUMGOOLE ROAD EAST,HUGUENOT AVENUE
1566,1,1566,1,1,0,0,2009,31671,-73.85158772,40.67571459,SUTTER AVENUE,85 STREET
1567,1,1567,1,1,0,0,2009,21803,-73.97802698,40.72943306,AVENUE B,EAST 14 STREET
1568,1,1568,1,1,0,0,2009,52819,-73.85053714,40.82977685,WATSON AVENUE,CASTLE HILL AVENUE
1569,1,1569,1,1,0,0,2009,56027,-73.80182691,40.75371705,46 AVENUE,165 STREET
1570,1,1570,1,1,0,0,2009,54548,-73.84510465,40.89668988,BAYCHESTER AVENUE,PITMAN AVENUE
1571,1,1571,1,0,0,1,2009,27714,-73.92633039,40.71404466,METROPOLITAN AVENUE,GARDNER AVENUE
1572,1,1572,1,1,0,0,2009,25712,-73.9233709,40.60925268,HENDRICKSON STREET,AVENUE U
1573,1,1573,1,1,0,0,2009,21448,-73.98295691,40.74776435,EAST 34 STREET,MADISON AVENUE
1574,1,1574,1,0,0,1,2009,57527,-73.82584986,40.83706087,WATERBURY-BAISLEY AVE PED OVPS,BRUCKNER BOULEVARD
1575,1,1575,1,1,0,0,2009,34497,-73.82886489,40.69383038,ATLANTIC AVENUE,118 STREET
1576,1,1576,1,1,0,0,2009,18622,-73.97431048,40.67973482,FLATBUSH AVENUE,ST MARKS AVENUE
1577,1,1577,1,1,0,0,2009,59896,-73.76935122,40.76028356,NORTHERN BOULEVARD,BELL BOULEVARD
1578,1,1578,1,0,0,1,2009,27658,-73.92630564,40.69873795,HART STREET,CENTRAL AVENUE
1579,1,1579,1,0,0,1,2009,37586,-73.77402829,40.70967209,185 STREET,JAMAICA AVENUE
1580,1,1580,1,1,0,0,2009,16924,-73.95451096,40.5990358,EAST 17 STREET,AVENUE U
1581,1,1581,1,1,0,0,2009,18378,-73.95256272,40.651546,MARTENSE STREET,ROGERS AVENUE
1582,1,1582,1,1,0,0,2009,13734,-73.98018152,40.61063401,WEST 6 STREET,AVENUE O
1583,1,1583,1,1,0,0,2009,27313,-73.93996979,40.6926837,DEKALB AVENUE,MARCUS GARVEY BOULEVARD
1584,1,1584,1,1,0,0,2009,24105,-73.95454751,40.81573735,AMSTERDAM AVENUE,WEST 130 STREET
1585,1,1585,1,0,0,1,2009,16386,-73.97912672,40.60506865,WEST 6 STREET,KINGS HIGHWAY
1586,1,1586,1,1,0,0,2009,18959,-73.95050046,40.66986833,NOSTRAND AVENUE,EASTERN PARKWAY
1587,1,1587,1,1,0,0,2009,56894,-73.82021247,40.82435232,EAST TREMONT AVENUE,SCHLEY AVENUE
1588,1,1588,1,1,0,0,2009,26562,-73.91111637,40.64485106,REMSEN AVENUE,FOSTER AVENUE
1589,1,1589,1,1,0,0,2009,20762,-73.98672138,40.71595225,GRAND STREET,CLINTON STREET
1590,1,1590,1,1,0,0,2009,13444,-73.99748404,40.62451985,64 STREET,NEW UTRECHT AVENUE
1591,1,1591,1,1,0,0,2009,61620,-73.72662743,40.74080448,CROSS ISLAND PARKWAY,UNION TURNPIKE
1592,1,1592,1,0,0,1,2009,32258,-73.86089562,40.69231797,FOREST PARKWAY,JAMAICA AVENUE
1593,1,1593,1,0,0,1,2009,10107,-74.0689987,40.60439638,FINGERBOARD ROAD,NARROWS ROAD NORTH
1594,1,1594,1,1,0,0,2009,44783,-73.91026971,40.87427181,BROADWAY,BROADWAY BRIDGE
1595,1,1595,1,1,0,0,2009,31892,-73.8407028,40.66252295,CROSS BAY BOULEVARD,157 AVENUE
1596,1,1596,1,1,0,0,2009,17928,-73.97301022,40.63610353,OCEAN PARKWAY,DITMAS AVENUE
1597,1,1597,1,1,0,0,2009,19661,-73.9571673,40.69970787,WALLABOUT STREET,BEDFORD AVENUE
1598,1,1598,1,0,0,1,2009,47363,-73.89542859,40.81584467,BRUCKNER BOULEVARD,LONGWOOD AVENUE
1599,1,1599,2,2,0,0,2009,7291,-74.11829687,40.57502258,3 STREET,NEW DORP LANE
1600,1,1600,1,1,0,0,2009,55739,-73.81598751,40.74776994,KISSENA BOULEVARD,OAK AVENUE
1601,1,1601,1,1,0,0,2009,42849,-73.92555272,40.81194069,EAST 140 STREET,3 AVENUE
1602,1,1602,1,1,0,0,2009,24118,-73.9545851,40.82076922,BROADWAY,WEST 136 STREET
1603,1,1603,2,0,1,1,2009,18758,-73.96552511,40.68674453,WASHINGTON AVENUE,GREENE AVENUE
1604,1,1604,1,1,0,0,2009,33372,-73.82163922,40.61487061,CROSS BAY BOULEVARD,EAST 1 ROAD
1605,1,1605,1,0,0,1,2009,48079,-73.88971081,40.82579964,WESTCHESTER AVENUE,FAILE STREET
1606,1,1606,1,1,0,0,2009,23110,-73.94735515,40.7481074,21 STREET,44 DRIVE
1607,1,1607,1,1,0,0,2009,51000,-73.85561132,40.7446039,50 AVENUE,108 STREET
1608,1,1608,1,0,0,1,2009,20789,-73.98704399,40.7251913,1 AVENUE,EAST 4 STREET
1609,1,1609,1,1,0,0,2009,23844,-73.94348324,40.79607299,EAST 112 STREET,LEXINGTON AVENUE
1610,1,1610,1,0,0,1,2009,31495,-73.85825154,40.67413561,78 STREET,NORTH CONDUIT AVENUE
1611,1,1611,1,1,0,0,2009,21522,-73.9803956,40.75415481,EAST 43 STREET,5 AVENUE
1612,1,1612,1,0,1,0,2009,34508,-73.83106677,40.69995707,JAMAICA AVENUE,MYRTLE AVENUE
1613,1,1613,1,1,0,0,2009,24342,-73.94813866,40.82959846,BROADWAY,WEST 150 STREET
1614,1,1614,1,1,0,0,2009,29887,-73.90661904,40.70036777,PUTNAM AVENUE,CYPRESS AVENUE
1615,1,1615,1,0,0,1,2009,38089,-73.74709993,40.59556277,SEAGIRT BOULEVARD,BEACH 13 STREET
1616,1,1616,2,2,0,0,2009,15613,-73.99730029,40.7134683,CATHERINE STREET,EAST BROADWAY
1617,1,1617,1,1,0,0,2009,21350,-73.99356195,40.75714386,9 AVENUE,WEST 40 STREET
1618,1,1618,1,0,0,1,2009,29509,-73.88761292,40.67311718,PITKIN AVENUE,BARBEY STREET
1619,1,1619,1,1,0,0,2009,13567,-73.99250883,40.61682719,18 AVENUE,BAY RIDGE AVENUE
1620,1,1620,1,0,0,1,2009,9149,-74.09296571,40.63118373,FOREST AVENUE,HAVEN ESPLANADE
1621,1,1621,1,1,0,0,2009,26232,-73.93108323,40.65829592,UTICA AVENUE,WINTHROP STREET
1622,1,1622,1,1,0,0,2009,57575,-73.82718424,40.85171121,WILKINSON AVENUE,BRUCKNER BOULEVARD
1623,1,1623,1,1,0,0,2009,25791,-73.92110243,40.6193092,AVENUE N,EAST 56 STREET
1624,1,1624,1,1,0,0,2009,26965,-73.92374879,40.6643774,ROCKAWAY PARKWAY,RUTLAND ROAD
1625,1,1625,1,1,0,0,2009,21425,-73.98757674,40.76536418,9 AVENUE,WEST 53 STREET
1626,1,1626,1,1,0,0,2009,20682,-73.99326016,40.72235443,BOWERY,PRINCE STREET
1627,1,1627,1,1,0,0,2009,33852,-73.82087638,40.67054303,LEFFERTS BOULEVARD,135 AVENUE
1628,1,1628,1,1,0,0,2009,21451,-73.98317416,40.75034221,WEST 37 STREET,EAST 37 STREET
1629,1,1629,1,1,0,0,2009,13655,-73.98829658,40.63180389,50 STREET,15 AVENUE
1630,1,1630,1,1,0,0,2009,31136,-73.83971464,40.65053953,91 STREET,164 AVENUE
1631,1,1631,1,1,0,0,2009,1956,-74.19217465,40.52831459,LUTEN AVENUE,DEISIUS STREET
1632,1,1632,1,1,0,0,2009,45502,-73.89524165,40.74016508,QUEENS BOULEVARD,45 AVENUE
1633,1,1633,1,0,0,1,2009,15088,-73.98181678,40.6873298,SCHERMERHORN STREET,NEVINS STREET
1634,1,1634,1,0,1,0,2009,18164,-73.96218574,40.6497888,ST PAULS PLACE,CHURCH AVENUE
1635,1,1635,1,1,0,0,2009,46079,-73.87324211,40.7279117,ELIOT AVENUE,85 STREET
1636,1,1636,2,0,0,2,2009,11117,-74.08574929,40.63395556,CEBRA AVENUE,VICTORY BOULEVARD
1637,1,1637,2,0,0,2,2009,38540,-73.74160078,40.6387911,BROOKVILLE BOULEVARD,ROCKAWAY BOULEVARD
1638,1,1638,1,0,0,1,2009,48185,-73.88696214,40.83509568,EAST 173 STREET,VYSE AVENUE
1639,1,1639,3,0,0,3,2009,41118,-73.91746641,40.73548568,LAUREL HILL BOULEVARD,49 STREET
1640,1,1640,1,1,0,0,2009,14179,-73.98700163,40.63649628,14 AVENUE,44 STREET
1641,1,1641,1,1,0,0,2009,50195,-73.85264012,40.7265694,QUEENS BOULEVARD,67 ROAD
1642,1,1642,1,0,0,1,2009,7059,-74.12928488,40.63884157,RICHMOND TERRACE,HEBERTON AVENUE
1643,1,1643,1,0,0,1,2009,11055,-74.06316237,40.6155979,HYLAN BOULEVARD,EDGEWATER STREET
1644,1,1644,1,1,0,0,2009,49299,-73.90544981,40.88096658,WEST 232 STREET,KINGSBRIDGE AVENUE
1645,1,1645,1,1,0,0,2009,26518,-73.91647481,40.65784912,ROCKAWAY PARKWAY,WILLMOHR STREET
1646,1,1646,1,1,0,0,2009,14220,-73.9850952,40.64257306,36 STREET,CLARA STREET
1647,1,1647,1,1,0,0,2009,43602,-73.93284985,40.84803811,AUDUBON AVENUE,WEST 180 STREET
1648,1,1648,1,1,0,0,2009,21412,-73.98839045,40.75916419,8 AVENUE,WEST 45 STREET
1649,1,1649,1,1,0,0,2009,11750,-74.02626315,40.62791996,79 STREET,4 AVENUE
1650,1,1650,1,0,0,1,2009,44477,-73.92438411,40.86536548,VERMILYEA AVENUE,ACADEMY STREET
1651,1,1651,1,1,0,0,2009,43301,-73.90856332,40.82436451,BOSTON ROAD,3 AVENUE
1652,1,1652,1,0,0,1,2009,23358,-73.97223267,40.7914982,AMSTERDAM AVENUE,WEST 92 STREET
1653,1,1653,1,1,0,0,2009,29819,-73.87304846,40.67819411,SOUTH CONDUIT AVENUE,EUCLID AVENUE
1654,1,1654,1,1,0,0,2009,44441,-73.92776618,40.86292542,SHERMAN AVENUE,ARDEN STREET
1655,1,1655,1,1,0,0,2009,31862,-73.84463991,40.68029538,LIBERTY AVENUE,CROSS BAY BOULEVARD
1656,1,1656,1,1,0,0,2009,58566,-73.79384984,40.73124678,JEWEL AVENUE,UTOPIA PARKWAY
1657,1,1657,1,1,0,0,2009,13869,-74.00966413,40.64926926,45 STREET,4 AVENUE
1658,1,1658,1,1,0,0,2009,18410,-73.94841343,40.63998746,NOSTRAND AVENUE,NEWKIRK AVENUE
1659,1,1659,1,1,0,0,2009,13154,-73.98123714,40.6008367,AVENUE S,WEST 9 STREET
1660,1,1660,1,0,0,1,2009,46423,-73.89705133,40.76195717,25 AVENUE,BOODY STREET
1661,1,1661,1,1,0,0,2009,22144,-73.95460913,40.73232426,MANHATTAN AVENUE,INDIA STREET
1662,1,1662,1,0,0,1,2009,5869,-74.15940964,40.62641622,BRUCKNER AVENUE,FOREST AVENUE
1663,1,1663,1,1,0,0,2009,12544,-73.99071712,40.57370946,SURF AVENUE,WEST 24 STREET
1664,1,1664,1,1,0,0,2009,20466,-74.00252381,40.73975264,8 AVENUE,WEST 14 STREET
1665,1,1665,1,1,0,0,2009,24835,-73.93979604,40.58956559,AVENUE Z,NOSTRAND AVENUE
1666,1,1666,1,1,0,0,2009,27029,-73.91818493,40.66072621,EAST 98 STREET,HOWARD AVENUE
1667,1,1667,1,0,0,1,2009,12845,-73.99605513,40.60327469,21 AVENUE,86 STREET
1668,1,1668,2,0,0,2,2009,53667,-73.85591831,40.86113348,WARING AVENUE,LACONIA AVENUE
1669,1,1669,1,1,0,0,2009,61329,-73.74145073,40.73155654,HILLSIDE AVENUE,88 AVENUE
1670,1,1670,1,1,0,0,2009,26332,-73.92401937,40.64667957,EAST 56 STREET,BEVERLY ROAD
1671,1,1671,1,0,0,1,2009,21535,-73.98235069,40.7623431,7 AVENUE,WEST 52 STREET
1672,1,1672,1,0,0,1,2009,54846,-73.82657247,40.74188507,61 ROAD,HORACE HARDING EXPRESSWAY SR S
1673,1,1673,1,1,0,0,2009,32573,-73.84773325,40.69477528,JAMAICA AVENUE,98 STREET
1674,1,1674,1,0,1,0,2009,22323,-73.94817195,40.72463677,NASSAU AVENUE,MC GUINNESS BOULEVARD
1675,1,1675,1,0,0,1,2009,46083,-73.87146074,40.72932637,ELIOT AVENUE,WOODHAVEN BOULEVARD
1676,1,1676,1,1,0,0,2009,24106,-73.95408996,40.81636121,AMSTERDAM AVENUE,WEST 131 STREET
1677,1,1677,1,1,0,0,2009,26193,-73.92910623,40.63979511,UTICA AVENUE,FOSTER AVENUE
1678,1,1678,1,1,0,0,2009,19092,-73.94462128,40.68690436,GATES AVENUE,TOMPKINS AVENUE
1679,1,1679,1,1,0,0,2009,50905,-73.863715,40.75772567,NORTHERN BOULEVARD,105 STREET
1680,1,1680,1,1,0,0,2009,35649,-73.77149453,40.59591071,BEACH 39 STREET,BEACH CHANNEL DRIVE
1681,1,1681,1,1,0,0,2009,26863,-73.93111938,40.66879854,UTICA AVENUE,EASTERN PARKWAY
1682,1,1682,1,1,0,0,2009,18362,-73.9517851,40.64430507,ROGERS AVENUE,CORTELYOU ROAD
1683,1,1683,2,2,0,0,2009,43604,-73.93575394,40.8501682,BROADWAY,WEST 181 STREET
1684,1,1684,1,1,0,0,2009,47969,-73.89806071,40.847028,EAST TREMONT AVENUE,WASHINGTON AVENUE
1685,1,1685,1,0,1,0,2009,18565,-73.97659585,40.68211983,5 AVENUE,DEAN STREET
1686,1,1686,1,1,0,0,2009,56690,-73.80413453,40.78264489,17 ROAD,FRANCIS LEWIS BOULEVARD
1687,1,1687,1,1,0,0,2009,24149,-73.95065415,40.80578468,ADAM C POWELL BOULEVARD,WEST 120 STREET
1688,1,1688,1,0,0,1,2009,40817,-73.9316137,40.7368259,GREENPOINT AVENUE,BORDEN AVENUE
1689,1,1689,1,0,0,1,2017,11024,-74.06255625,40.60923738,BAY STREET,HARBORVIEW PLACE SOUTH
1690,1,1690,1,0,0,1,2017,12412,-74.01578577,40.71156888,SOUTH END AVENUE,LIBERTY STREET
1691,1,1691,1,0,1,0,2017,20367,-74.00209162,40.71915339,BROADWAY,LISPENARD STREET
1692,1,1692,2,0,1,1,2017,20569,-73.99605873,40.71623164,BOWERY,MANHATTAN BR APPROACH
1693,1,1693,1,0,0,1,2017,21559,-73.97996377,40.7689092,WEST DRIVE,C P 8 AVENUE APPROACH
1694,1,1694,1,1,0,0,2017,17802,-73.94482771,40.61604621,NOSTRAND AVENUE,KINGS HIGHWAY
1695,1,1695,1,0,0,1,2017,26988,-73.92478283,40.67710114,ATLANTIC AVENUE,BUFFALO AVENUE
1696,1,1696,1,0,1,0,2017,41109,-73.91784847,40.73146773,LONG ISLAND EXPRESSWAY,LIE EASTBOUND ENTRANCE 48 ST
1697,1,1697,1,1,0,0,2017,43135,-73.91248552,40.8047245,EAST 138 STREET,BRUCKNER BOULEVARD
1698,1,1698,1,1,0,0,2017,79419,-73.91024743,40.88834218,HENRY HUDSON PARKWAY ET 20 NB,HENRY HUDSON PARKWAY EAST
1699,1,1699,1,0,0,1,2017,44764,-73.90777331,40.85960754,WEST 183 STREET,DR M L KING JR BOULEVARD
1700,1,1700,1,0,0,1,2017,9035941,-73.89039646,40.72639931,MAZEAU STREET,QUEENS MIDTOWN EXPRESSWAY SR N
1701,1,1701,1,1,0,0,2017,45822,-73.87907397,40.71627403,75 PLACE,65 DRIVE
1702,1,1702,1,0,0,1,2017,53408,-73.86978338,40.87821298,EAST GUN HILL ROAD,BRONX RIVER PARKWAY EXIT 9 NB
1703,1,1703,1,1,0,0,2017,52984,-73.84593414,40.84276519,EAST TREMONT AVENUE,ST RAYMONDS AVENUE
1704,1,1704,1,0,0,1,2017,53877,-73.84379361,40.85713705,EASTCHESTER ROAD,PELHAM PARKWAY SOUTH
1705,1,1705,1,1,0,0,2017,9031144,-73.83762471,40.83289544,GRAFF AVENUE,HUTCHINSON RIVER GREENWAY
1706,1,1706,1,1,0,0,2017,54765,-73.82676956,40.71636469,JACKIE ROBINSON PY ET 8 W EB,VAN WYCK EXPRESSWAY EXIT 7 SB
1707,1,1707,1,0,0,1,2017,58167,-73.80273254,40.85987567,PARK DRIVE,CITY ISLAND ROAD
1708,1,1708,1,0,0,1,2017,36896,-73.76375688,40.66709461,BELT PARKWAY SB ENTRANCE 181 ST,181 STREET
1709,1,1709,1,1,0,0,2017,21080,-74.00772061,40.74830794,12 AVENUE,JOE DIMAGGIO HIGHWAY
1710,1,1710,1,1,0,0,2017,37899,-73.76215645,40.59608501,SEAGIRT BOULEVARD,BEACH 29 STREET
1711,1,1711,2,2,0,0,2017,27203,-73.91092601,40.67634445,ATLANTIC AVENUE,ROCKAWAY AVENUE
1712,1,1712,1,1,0,0,2017,25372,-73.94320834,40.60739217,AVENUE R,NOSTRAND AVENUE
1713,1,1713,1,1,0,0,2017,53532,-73.8615424,40.86615362,BRONXWOOD AVENUE,BOSTON ROAD
1714,1,1714,1,1,0,0,2017,25543,-73.93418058,40.62011911,FLATBUSH AVENUE,BAUGHMAN PLACE
1715,1,1715,1,0,1,0,2017,49982,-73.85912873,40.71954363,ALDERTON STREET,FLEET STREET
1716,1,1716,1,1,0,0,2017,47445,-73.89043723,40.81999631,HUNTS POINT AVENUE,BRUCKNER EXPRESSWAY
1717,1,1717,2,0,0,2,2017,3524,-74.16329246,40.60168212,SIGNS ROAD,RICHMOND AVENUE
1718,1,1718,1,1,0,0,2017,48904,-73.89010569,40.86261541,EAST 193 STREET,WEBSTER AVENUE
1719,1,1719,1,0,1,0,2017,21428,-73.98950498,40.76781538,WEST 55 STREET,10 AVENUE
1720,1,1720,1,1,0,0,2017,26503,-73.91736939,40.65165383,AVENUE A,EAST 91 STREET
1721,1,1721,1,1,0,0,2017,17888,-73.97697181,40.6509656,EAST 5 STREET,GREENWOOD AVENUE
1722,1,1722,1,1,0,0,2017,16160,-73.98164976,40.71446144,ABRAHAM KAZAN STREET,GRAND STREET
1723,1,1723,1,0,0,1,2017,31618,-73.85653056,40.68596319,ATLANTIC AVENUE,85 STREET
1724,1,1724,1,1,0,0,2017,37128,-73.79351249,40.70969581,88 AVENUE,168 PLACE
1725,1,1725,1,1,0,0,2017,52564,-73.86161898,40.83050336,WHITE PLAINS ROAD,GLEASON AVENUE
1726,1,1726,1,0,0,1,2017,43247,-73.90844317,40.80647705,BRUCKNER BOULEVARD,SOUTHERN BOULEVARD
1727,1,1727,1,1,0,0,2017,44478,-73.92376719,40.86440363,SHERMAN AVENUE,ACADEMY STREET
1728,1,1728,1,1,0,0,2017,13148,-73.98171182,40.59834501,WEST 10 STREET,AVENUE T
1729,1,1729,1,1,0,0,2017,49529,-73.89256112,40.88261362,GOUVERNEUR AVENUE,SEDGWICK AVENUE
1730,1,1730,1,0,0,1,2017,36094,-73.76735274,40.65616013,150 ROAD,GUY R BREWER BOULEVARD
1731,1,1731,1,1,0,0,2017,25103,-73.93140359,40.59847681,WHITNEY AVENUE,GERRITSEN AVENUE
1732,1,1732,1,0,0,1,2017,41573,-73.92580343,40.74576391,43 AVENUE,39 STREET
1733,1,1733,1,0,0,1,2017,34776,-73.817041,40.69638255,ATLANTIC AVENUE,132 STREET
1734,1,1734,1,1,0,0,2017,23636,-73.95093257,40.77070866,YORK AVENUE,EAST 78 STREET
1735,1,1735,1,1,0,0,2017,28962,-73.88654979,40.66032822,LINDEN BOULEVARD,MILLER AVENUE
1736,1,1736,1,0,0,1,2017,28897,-73.89000589,40.6511487,FLATLANDS AVENUE,LOUISIANA AVENUE
1737,1,1737,1,1,0,0,2017,12903,-73.99097171,40.60118456,85 STREET,23 AVENUE
1738,1,1738,1,0,0,1,2017,58298,-73.82791368,40.88599054,CONNER STREET,BOSTON ROAD
1739,1,1739,1,1,0,0,2017,46553,-73.88990288,40.74916393,76 STREET,37 AVENUE
1740,1,1740,1,1,0,0,2017,37353,-73.785719,40.71317205,WEXFORD TERRACE,EDGERTON BOULEVARD
1741,1,1741,1,1,0,0,2017,19875,-73.94889234,40.71116754,LORIMER STREET,GRAND STREET
1742,1,1742,1,0,0,1,2017,31592,-73.85653491,40.67498903,SUTTER AVENUE,80 STREET
1743,1,1743,1,1,0,0,2017,41331,-73.94123862,40.75523441,21 STREET,40 AVENUE
1744,1,1744,1,0,0,1,2017,25702,-73.92642456,40.63296731,EAST 52 STREET,AVENUE H
1745,1,1745,1,1,0,0,2017,16905,-73.95655541,40.59464773,GRAVESEND NECK ROAD,EAST 14 STREET
1746,1,1746,1,0,1,0,2017,27816,-73.91851143,40.69430371,LINDEN STREET,CENTRAL AVENUE
